subject,part,condition,window_start,window_end,ch1,ch2,n_epochs,sig_freqs
D0057,lpfc,stimulus_c,0.0,0.5,RAI5-RAI6,RAI6-RAI7,198,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0057,lpfc,stimulus_c,0.0,0.5,RAI5-RAI6,RAI12-RAI13,198,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,6.96"
D0057,lpfc,stimulus_c,0.0,0.5,RAI5-RAI6,RAIF11-RAIF12,198,"6.12,6.33,6.54,6.75,6.96"
D0057,lpfc,stimulus_c,0.0,0.5,RAI5-RAI6,RAIF12-RAIF13,198,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12"
D0057,lpfc,stimulus_c,0.0,0.5,RAI5-RAI6,RAMF9-RAMF10,198,"4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54"
D0057,lpfc,stimulus_c,0.0,0.5,RAI5-RAI6,RAMF11-RAMF12,198,"5.50,5.71,5.92,6.12,6.33"
D0057,lpfc,stimulus_c,0.0,0.5,RAI5-RAI6,RAMF12-RAMF13,198,"3.83,4.04,4.25,4.46"
D0057,lpfc,stimulus_c,0.0,0.5,RAI6-RAI7,RAI12-RAI13,198,7.79
D0057,lpfc,stimulus_c,0.0,0.5,RAI6-RAI7,RAI13-RAI14,198,"4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38"
D0057,lpfc,stimulus_c,0.0,0.5,RAI6-RAI7,RPI13-RPI14,198,"6.33,6.54,6.75,6.96"
D0057,lpfc,stimulus_c,0.0,0.5,RAI6-RAI7,RAIF12-RAIF13,198,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38"
D0057,lpfc,stimulus_c,0.0,0.5,RAI6-RAI7,RAMF9-RAMF10,198,"3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,7.79,8.00"
D0057,lpfc,stimulus_c,0.0,0.5,RAI6-RAI7,RAMF10-RAMF11,198,"4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12"
D0057,lpfc,stimulus_c,0.0,0.5,RAI6-RAI7,RAMF11-RAMF12,198,"4.04,4.25,4.46,5.08,5.29,5.50,5.71,5.92,6.12,6.33"
D0057,lpfc,stimulus_c,0.0,0.5,RAI6-RAI7,RAMF12-RAMF13,198,"6.33,6.54"
D0057,lpfc,stimulus_c,0.0,0.5,RAI6-RAI7,RAMF13-RAMF14,198,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92"
D0057,lpfc,stimulus_c,0.0,0.5,RAI11-RAI12,RAI12-RAI13,198,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0057,lpfc,stimulus_c,0.0,0.5,RAI11-RAI12,RAI13-RAI14,198,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0057,lpfc,stimulus_c,0.0,0.5,RAI11-RAI12,RAI15-RAI16,198,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0057,lpfc,stimulus_c,0.0,0.5,RAI11-RAI12,RPI13-RPI14,198,"3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71"
D0057,lpfc,stimulus_c,0.0,0.5,RAI11-RAI12,RAIF11-RAIF12,198,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,6.12,6.33,6.54"
D0057,lpfc,stimulus_c,0.0,0.5,RAI11-RAI12,RAIF12-RAIF13,198,"3.00,3.21,3.42,3.62,3.83,4.04,6.96,7.17,7.38,7.58,7.79,8.00"
D0057,lpfc,stimulus_c,0.0,0.5,RAI11-RAI12,RAMF9-RAMF10,198,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0057,lpfc,stimulus_c,0.0,0.5,RAI11-RAI12,RAMF12-RAMF13,198,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0057,lpfc,stimulus_c,0.0,0.5,RAI11-RAI12,RAMF13-RAMF14,198,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0057,lpfc,stimulus_c,0.0,0.5,RAI12-RAI13,RAI13-RAI14,198,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0057,lpfc,stimulus_c,0.0,0.5,RAI12-RAI13,RAI15-RAI16,198,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79"
D0057,lpfc,stimulus_c,0.0,0.5,RAI12-RAI13,RAIF12-RAIF13,198,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0057,lpfc,stimulus_c,0.0,0.5,RAI12-RAI13,RAIF13-RAIF14,198,"3.00,6.33,6.54,6.75,6.96,7.17,7.38"
D0057,lpfc,stimulus_c,0.0,0.5,RAI12-RAI13,RAMF9-RAMF10,198,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,7.79,8.00"
D0057,lpfc,stimulus_c,0.0,0.5,RAI12-RAI13,RAMF12-RAMF13,198,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,7.79,8.00"
D0057,lpfc,stimulus_c,0.0,0.5,RAI13-RAI14,RAI15-RAI16,198,"3.42,3.62,3.83,4.04,4.25,4.46,6.33,6.54"
D0057,lpfc,stimulus_c,0.0,0.5,RAI13-RAI14,RAIF11-RAIF12,198,"3.83,4.04"
D0057,lpfc,stimulus_c,0.0,0.5,RAI13-RAI14,RAIF12-RAIF13,198,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08"
D0057,lpfc,stimulus_c,0.0,0.5,RAI13-RAI14,RAMF9-RAMF10,198,3.00
D0057,lpfc,stimulus_c,0.0,0.5,RAI13-RAI14,RAMF11-RAMF12,198,"4.25,4.46,4.67,4.88,6.12"
D0057,lpfc,stimulus_c,0.0,0.5,RAI13-RAI14,RAMF12-RAMF13,198,"4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33"
D0057,lpfc,stimulus_c,0.0,0.5,RAI13-RAI14,RAMF13-RAMF14,198,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0057,lpfc,stimulus_c,0.0,0.5,RAI15-RAI16,RPI13-RPI14,198,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12"
