subject,condition,part,ch1,ch2,window_start,window_end,n_epochs_in_window,coh_mean
D0117,stimulus_c75,lpfc,RINSA3,RLOF16,-1.0,-0.5,35,0.4828412876478904
D0117,stimulus_c75,lpfc,RINSA3,RMOF15,-1.0,-0.5,35,0.41865529260764406
D0117,stimulus_c75,lpfc,RINSA3,RINSA15,-1.0,-0.5,35,0.46962820108800135
D0117,stimulus_c75,lpfc,RINSA3,RINSA16,-1.0,-0.5,35,0.47920319750957363
D0117,stimulus_c75,lpfc,RINSA3,RLOF10,-1.0,-0.5,35,0.5274366989926609
D0117,stimulus_c75,lpfc,RINSA3,RLOF11,-1.0,-0.5,35,0.5495918849900014
D0117,stimulus_c75,lpfc,RINSA3,RINSA11,-1.0,-0.5,35,0.48079919701408796
D0117,stimulus_c75,lpfc,RINSA3,RINSA12,-1.0,-0.5,35,0.4557467375007602
D0117,stimulus_c75,lpfc,RINSA3,RINSA13,-1.0,-0.5,35,0.3992629256153852
D0117,stimulus_c75,lpfc,RINSA3,RINSA14,-1.0,-0.5,35,0.39832867343571093
D0117,stimulus_c75,lpfc,RLOF16,RMOF15,-1.0,-0.5,35,0.6231603459941296
D0117,stimulus_c75,lpfc,RLOF16,RINSA15,-1.0,-0.5,35,0.8950559916078088
D0117,stimulus_c75,lpfc,RLOF16,RINSA16,-1.0,-0.5,35,0.9056223602617275
D0117,stimulus_c75,lpfc,RLOF16,RLOF10,-1.0,-0.5,35,0.4933869126714924
D0117,stimulus_c75,lpfc,RLOF16,RLOF11,-1.0,-0.5,35,0.5044726402837436
D0117,stimulus_c75,lpfc,RLOF16,RINSA11,-1.0,-0.5,35,0.6340418553507174
D0117,stimulus_c75,lpfc,RLOF16,RINSA12,-1.0,-0.5,35,0.5665415995624891
D0117,stimulus_c75,lpfc,RLOF16,RINSA13,-1.0,-0.5,35,0.6037560338654295
D0117,stimulus_c75,lpfc,RLOF16,RINSA14,-1.0,-0.5,35,0.4731649094910367
D0117,stimulus_c75,lpfc,RMOF15,RINSA15,-1.0,-0.5,35,0.5913608131840324
D0117,stimulus_c75,lpfc,RMOF15,RINSA16,-1.0,-0.5,35,0.5527114860992621
D0117,stimulus_c75,lpfc,RMOF15,RLOF10,-1.0,-0.5,35,0.4923806699678621
D0117,stimulus_c75,lpfc,RMOF15,RLOF11,-1.0,-0.5,35,0.486013130500736
D0117,stimulus_c75,lpfc,RMOF15,RINSA11,-1.0,-0.5,35,0.5063840553733234
D0117,stimulus_c75,lpfc,RMOF15,RINSA12,-1.0,-0.5,35,0.47736124727332596
D0117,stimulus_c75,lpfc,RMOF15,RINSA13,-1.0,-0.5,35,0.5823360122833093
D0117,stimulus_c75,lpfc,RMOF15,RINSA14,-1.0,-0.5,35,0.513698468481528
D0117,stimulus_c75,lpfc,RINSA15,RINSA16,-1.0,-0.5,35,0.9370204734562603
D0117,stimulus_c75,lpfc,RINSA15,RLOF10,-1.0,-0.5,35,0.46135381995641267
D0117,stimulus_c75,lpfc,RINSA15,RLOF11,-1.0,-0.5,35,0.45603704740691
D0117,stimulus_c75,lpfc,RINSA15,RINSA11,-1.0,-0.5,35,0.6516926233432049
D0117,stimulus_c75,lpfc,RINSA15,RINSA12,-1.0,-0.5,35,0.5429067748346359
D0117,stimulus_c75,lpfc,RINSA15,RINSA13,-1.0,-0.5,35,0.57643939301378
D0117,stimulus_c75,lpfc,RINSA15,RINSA14,-1.0,-0.5,35,0.4422727528452147
D0117,stimulus_c75,lpfc,RINSA16,RLOF10,-1.0,-0.5,35,0.44853670068500306
D0117,stimulus_c75,lpfc,RINSA16,RLOF11,-1.0,-0.5,35,0.4652756661361486
D0117,stimulus_c75,lpfc,RINSA16,RINSA11,-1.0,-0.5,35,0.6298399396331217
D0117,stimulus_c75,lpfc,RINSA16,RINSA12,-1.0,-0.5,35,0.5631079347945104
D0117,stimulus_c75,lpfc,RINSA16,RINSA13,-1.0,-0.5,35,0.5646915155441509
D0117,stimulus_c75,lpfc,RINSA16,RINSA14,-1.0,-0.5,35,0.44012829269257
D0117,stimulus_c75,lpfc,RLOF10,RLOF11,-1.0,-0.5,35,0.9165215110083995
D0117,stimulus_c75,lpfc,RLOF10,RINSA11,-1.0,-0.5,35,0.4805434504994094
D0117,stimulus_c75,lpfc,RLOF10,RINSA12,-1.0,-0.5,35,0.4970422293997925
D0117,stimulus_c75,lpfc,RLOF10,RINSA13,-1.0,-0.5,35,0.5218247868821385
D0117,stimulus_c75,lpfc,RLOF10,RINSA14,-1.0,-0.5,35,0.5119354073618285
D0117,stimulus_c75,lpfc,RLOF11,RINSA11,-1.0,-0.5,35,0.5154397909001224
D0117,stimulus_c75,lpfc,RLOF11,RINSA12,-1.0,-0.5,35,0.4773655254712016
D0117,stimulus_c75,lpfc,RLOF11,RINSA13,-1.0,-0.5,35,0.4462263718685343
D0117,stimulus_c75,lpfc,RLOF11,RINSA14,-1.0,-0.5,35,0.4382916888880719
D0117,stimulus_c75,lpfc,RINSA11,RINSA12,-1.0,-0.5,35,0.6575207389194873
D0117,stimulus_c75,lpfc,RINSA11,RINSA13,-1.0,-0.5,35,0.6141495434303695
D0117,stimulus_c75,lpfc,RINSA11,RINSA14,-1.0,-0.5,35,0.44652219073479205
D0117,stimulus_c75,lpfc,RINSA12,RINSA13,-1.0,-0.5,35,0.528193011799335
D0117,stimulus_c75,lpfc,RINSA12,RINSA14,-1.0,-0.5,35,0.5622532769289867
D0117,stimulus_c75,lpfc,RINSA13,RINSA14,-1.0,-0.5,35,0.6794673978999215
D0117,stimulus_c75,lpfc,RINSA3,RLOF16,-0.5,0.0,35,0.44066047956619603
D0117,stimulus_c75,lpfc,RINSA3,RMOF15,-0.5,0.0,35,0.44065803485960253
D0117,stimulus_c75,lpfc,RINSA3,RINSA15,-0.5,0.0,35,0.47813377068240537
D0117,stimulus_c75,lpfc,RINSA3,RINSA16,-0.5,0.0,35,0.47056169871911163
D0117,stimulus_c75,lpfc,RINSA3,RLOF10,-0.5,0.0,35,0.5819351770463401
D0117,stimulus_c75,lpfc,RINSA3,RLOF11,-0.5,0.0,35,0.5869107933618278
D0117,stimulus_c75,lpfc,RINSA3,RINSA11,-0.5,0.0,35,0.44565173571656824
D0117,stimulus_c75,lpfc,RINSA3,RINSA12,-0.5,0.0,35,0.4522093408591609
D0117,stimulus_c75,lpfc,RINSA3,RINSA13,-0.5,0.0,35,0.4250745563689211
D0117,stimulus_c75,lpfc,RINSA3,RINSA14,-0.5,0.0,35,0.4502938298163353
D0117,stimulus_c75,lpfc,RLOF16,RMOF15,-0.5,0.0,35,0.5652165094659889
D0117,stimulus_c75,lpfc,RLOF16,RINSA15,-0.5,0.0,35,0.8724781545623654
D0117,stimulus_c75,lpfc,RLOF16,RINSA16,-0.5,0.0,35,0.8663747766985647
D0117,stimulus_c75,lpfc,RLOF16,RLOF10,-0.5,0.0,35,0.4782238897368362
D0117,stimulus_c75,lpfc,RLOF16,RLOF11,-0.5,0.0,35,0.4934531499052571
D0117,stimulus_c75,lpfc,RLOF16,RINSA11,-0.5,0.0,35,0.5606313401346218
D0117,stimulus_c75,lpfc,RLOF16,RINSA12,-0.5,0.0,35,0.48271968359770695
D0117,stimulus_c75,lpfc,RLOF16,RINSA13,-0.5,0.0,35,0.6013388062404451
D0117,stimulus_c75,lpfc,RLOF16,RINSA14,-0.5,0.0,35,0.5075652665774038
D0117,stimulus_c75,lpfc,RMOF15,RINSA15,-0.5,0.0,35,0.5845889793475393
D0117,stimulus_c75,lpfc,RMOF15,RINSA16,-0.5,0.0,35,0.5972811069728623
D0117,stimulus_c75,lpfc,RMOF15,RLOF10,-0.5,0.0,35,0.4895327696084348
D0117,stimulus_c75,lpfc,RMOF15,RLOF11,-0.5,0.0,35,0.4750556690979409
D0117,stimulus_c75,lpfc,RMOF15,RINSA11,-0.5,0.0,35,0.4905567293194445
D0117,stimulus_c75,lpfc,RMOF15,RINSA12,-0.5,0.0,35,0.47654111967303714
D0117,stimulus_c75,lpfc,RMOF15,RINSA13,-0.5,0.0,35,0.5643737448224933
D0117,stimulus_c75,lpfc,RMOF15,RINSA14,-0.5,0.0,35,0.5671139414623285
D0117,stimulus_c75,lpfc,RINSA15,RINSA16,-0.5,0.0,35,0.9136921291382304
