subject,condition,part,ch1,ch2,window_start,window_end,n_epochs_in_window,coh_mean
D0065,stimulus_c,lpfc,RASF14,RASF15,-1.0,-0.5,177,0.7144082353355401
D0065,stimulus_c,lpfc,RASF14,RASF16,-1.0,-0.5,177,0.40430629023970127
D0065,stimulus_c,lpfc,RASF14,RMSF11,-1.0,-0.5,177,0.43803577379975644
D0065,stimulus_c,lpfc,RASF14,RMSF12,-1.0,-0.5,177,0.4314282257347829
D0065,stimulus_c,lpfc,RASF14,RMSF13,-1.0,-0.5,177,0.42733535985235105
D0065,stimulus_c,lpfc,RASF14,RMSF14,-1.0,-0.5,177,0.4136808735845686
D0065,stimulus_c,lpfc,RASF14,RI7,-1.0,-0.5,177,0.4043293206093782
D0065,stimulus_c,lpfc,RASF14,RASF13,-1.0,-0.5,177,0.5430443742519052
D0065,stimulus_c,lpfc,RASF15,RASF16,-1.0,-0.5,177,0.5083397618708466
D0065,stimulus_c,lpfc,RASF15,RMSF11,-1.0,-0.5,177,0.5088979028243442
D0065,stimulus_c,lpfc,RASF15,RMSF12,-1.0,-0.5,177,0.44765693518195526
D0065,stimulus_c,lpfc,RASF15,RMSF13,-1.0,-0.5,177,0.5743442862176803
D0065,stimulus_c,lpfc,RASF15,RMSF14,-1.0,-0.5,177,0.5508373938008497
D0065,stimulus_c,lpfc,RASF15,RI7,-1.0,-0.5,177,0.469783836322526
D0065,stimulus_c,lpfc,RASF15,RASF13,-1.0,-0.5,177,0.5433413006198778
D0065,stimulus_c,lpfc,RASF16,RMSF11,-1.0,-0.5,177,0.4711162527690312
D0065,stimulus_c,lpfc,RASF16,RMSF12,-1.0,-0.5,177,0.4231385072195633
D0065,stimulus_c,lpfc,RASF16,RMSF13,-1.0,-0.5,177,0.8583854591810343
D0065,stimulus_c,lpfc,RASF16,RMSF14,-1.0,-0.5,177,0.9102932302765303
D0065,stimulus_c,lpfc,RASF16,RI7,-1.0,-0.5,177,0.46742293796963963
D0065,stimulus_c,lpfc,RASF16,RASF13,-1.0,-0.5,177,0.46000179763992494
D0065,stimulus_c,lpfc,RMSF11,RMSF12,-1.0,-0.5,177,0.7614806217085531
D0065,stimulus_c,lpfc,RMSF11,RMSF13,-1.0,-0.5,177,0.5546365928655029
D0065,stimulus_c,lpfc,RMSF11,RMSF14,-1.0,-0.5,177,0.47810680396055627
D0065,stimulus_c,lpfc,RMSF11,RI7,-1.0,-0.5,177,0.4699314810524171
D0065,stimulus_c,lpfc,RMSF11,RASF13,-1.0,-0.5,177,0.45605567461281077
D0065,stimulus_c,lpfc,RMSF12,RMSF13,-1.0,-0.5,177,0.4720179839497455
D0065,stimulus_c,lpfc,RMSF12,RMSF14,-1.0,-0.5,177,0.4060069419963808
D0065,stimulus_c,lpfc,RMSF12,RI7,-1.0,-0.5,177,0.43224129905808617
D0065,stimulus_c,lpfc,RMSF12,RASF13,-1.0,-0.5,177,0.4842468371048709
D0065,stimulus_c,lpfc,RMSF13,RMSF14,-1.0,-0.5,177,0.9483206528901925
D0065,stimulus_c,lpfc,RMSF13,RI7,-1.0,-0.5,177,0.4681422626267752
D0065,stimulus_c,lpfc,RMSF13,RASF13,-1.0,-0.5,177,0.4721085095656186
D0065,stimulus_c,lpfc,RMSF14,RI7,-1.0,-0.5,177,0.4660711145437008
D0065,stimulus_c,lpfc,RMSF14,RASF13,-1.0,-0.5,177,0.45558284759066403
D0065,stimulus_c,lpfc,RI7,RASF13,-1.0,-0.5,177,0.42580762003972267
D0065,stimulus_c,lpfc,RASF14,RASF15,-0.5,0.0,177,0.7346081972291686
D0065,stimulus_c,lpfc,RASF14,RASF16,-0.5,0.0,177,0.42331246162645414
D0065,stimulus_c,lpfc,RASF14,RMSF11,-0.5,0.0,177,0.473879454298413
D0065,stimulus_c,lpfc,RASF14,RMSF12,-0.5,0.0,177,0.44771007196373297
D0065,stimulus_c,lpfc,RASF14,RMSF13,-0.5,0.0,177,0.4288699079614233
