subject,part,condition,window_start,window_end,ch1,ch2,n_epochs,sig_freqs
D0071,lpfc,stimulus_c,-1.0,-0.5,RIA4-RIA5,RIA5-RIA6,213,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_c,-1.0,-0.5,RIA4-RIA5,RIA10-RIA11,213,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_c,-1.0,-0.5,RIA4-RIA5,RIA11-RIA12,213,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_c,-1.0,-0.5,RIA4-RIA5,RIP13-RIP14,213,7.79
D0071,lpfc,stimulus_c,-1.0,-0.5,RIA5-RIA6,RIA10-RIA11,213,"3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_c,-1.0,-0.5,RIA5-RIA6,RIP5-RIP6,213,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08"
D0071,lpfc,stimulus_c,-1.0,-0.5,RIA10-RIA11,RIA11-RIA12,213,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_c,-1.0,-0.5,RIA10-RIA11,RIP5-RIP6,213,4.04
D0071,lpfc,stimulus_c,-1.0,-0.5,RIA10-RIA11,RIP13-RIP14,213,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,8.00"
D0071,lpfc,stimulus_c,-1.0,-0.5,RIA11-RIA12,RIP13-RIP14,213,"3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38"
D0071,lpfc,stimulus_c,0.0,0.5,RIA4-RIA5,RIA5-RIA6,213,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_c,0.0,0.5,RIA4-RIA5,RIA10-RIA11,213,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_c,0.0,0.5,RIA4-RIA5,RIA11-RIA12,213,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_c,0.0,0.5,RIA4-RIA5,RIP5-RIP6,213,"5.50,5.71,5.92,6.12,6.33,6.54,6.75,7.79,8.00"
D0071,lpfc,stimulus_c,0.0,0.5,RIA4-RIA5,RIP13-RIP14,213,"3.00,3.21,4.04,4.25,4.46,4.67,4.88,7.58"
D0071,lpfc,stimulus_c,0.0,0.5,RIA5-RIA6,RIA10-RIA11,213,"3.00,3.21,3.42,3.62,3.83"
D0071,lpfc,stimulus_c,0.0,0.5,RIA5-RIA6,RIA11-RIA12,213,"3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54"
D0071,lpfc,stimulus_c,0.0,0.5,RIA5-RIA6,RIP13-RIP14,213,"3.00,3.21"
D0071,lpfc,stimulus_c,0.0,0.5,RIA10-RIA11,RIA11-RIA12,213,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_c,0.0,0.5,RIA10-RIA11,RIP5-RIP6,213,8.00
D0071,lpfc,stimulus_c,0.0,0.5,RIA10-RIA11,RIP13-RIP14,213,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_c,0.0,0.5,RIA11-RIA12,RIP13-RIP14,213,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33"
D0071,lpfc,stimulus_c,1.0,1.5,RIA4-RIA5,RIA5-RIA6,213,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_c,1.0,1.5,RIA4-RIA5,RIA10-RIA11,213,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_c,1.0,1.5,RIA4-RIA5,RIA11-RIA12,213,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_c,1.0,1.5,RIA4-RIA5,RIP13-RIP14,213,"4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75"
D0071,lpfc,stimulus_c,1.0,1.5,RIA5-RIA6,RIA10-RIA11,213,"4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75"
D0071,lpfc,stimulus_c,1.0,1.5,RIA5-RIA6,RIA11-RIA12,213,"6.12,6.33"
D0071,lpfc,stimulus_c,1.0,1.5,RIA5-RIA6,RIP5-RIP6,213,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92"
D0071,lpfc,stimulus_c,1.0,1.5,RIA10-RIA11,RIA11-RIA12,213,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_c,1.0,1.5,RIA10-RIA11,RIP13-RIP14,213,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_c,1.0,1.5,RIA11-RIA12,RIP13-RIP14,213,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_c,1.0,1.5,RIP5-RIP6,RIP13-RIP14,213,8.00
