subject,part,condition,window_start,window_end,ch1,ch2,n_epochs,sig_freqs
D0059,lpfc,stimulus_blockC,-1.0,-0.5,LMMF8-LMMF9,LMMF10-LMMF11,111,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0059,lpfc,stimulus_blockC,-1.0,-0.5,LMMF8-LMMF9,LMMF11-LMMF12,111,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0059,lpfc,stimulus_blockC,-1.0,-0.5,LMMF8-LMMF9,LPSF15-LPSF16,111,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0059,lpfc,stimulus_blockC,-1.0,-0.5,LMMF10-LMMF11,LMMF11-LMMF12,111,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0059,lpfc,stimulus_blockC,-1.0,-0.5,LMMF10-LMMF11,LPSF15-LPSF16,111,"3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0059,lpfc,stimulus_blockC,-1.0,-0.5,LMMF11-LMMF12,LPSF15-LPSF16,111,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0059,lpfc,stimulus_blockC,-0.5,0.0,LMMF8-LMMF9,LMMF10-LMMF11,111,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0059,lpfc,stimulus_blockC,-0.5,0.0,LMMF8-LMMF9,LMMF11-LMMF12,111,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,7.79,8.00"
D0059,lpfc,stimulus_blockC,-0.5,0.0,LMMF8-LMMF9,LPSF15-LPSF16,111,"3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38"
D0059,lpfc,stimulus_blockC,-0.5,0.0,LMMF10-LMMF11,LMMF11-LMMF12,111,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
