subject,condition,part,ch1,ch2,window_start,window_end,n_epochs_in_window,coh_mean
D0057,stimulus_blockC,lpfc,RAI5-RAI6,RAI6-RAI7,-1.0,-0.5,111,0.7093048347657791
D0057,stimulus_blockC,lpfc,RAI5-RAI6,RAI11-RAI12,-1.0,-0.5,111,0.10136024919417502
D0057,stimulus_blockC,lpfc,RAI5-RAI6,RAI12-RAI13,-1.0,-0.5,111,0.081158946147861
D0057,stimulus_blockC,lpfc,RAI5-RAI6,RAI13-RAI14,-1.0,-0.5,111,0.12849912221945625
D0057,stimulus_blockC,lpfc,RAI5-RAI6,RAI14-RAI15,-1.0,-0.5,111,
D0057,stimulus_blockC,lpfc,RAI5-RAI6,RAI15-RAI16,-1.0,-0.5,111,0.06706093382432364
D0057,stimulus_blockC,lpfc,RAI5-RAI6,RPI13-RPI14,-1.0,-0.5,111,0.10279701187752868
D0057,stimulus_blockC,lpfc,RAI5-RAI6,RPI14-RPI15,-1.0,-0.5,111,
D0057,stimulus_blockC,lpfc,RAI5-RAI6,RAIF10-RAIF11,-1.0,-0.5,111,
D0057,stimulus_blockC,lpfc,RAI5-RAI6,RAIF11-RAIF12,-1.0,-0.5,111,0.05104516547530056
D0057,stimulus_blockC,lpfc,RAI5-RAI6,RAIF12-RAIF13,-1.0,-0.5,111,0.1412972035782784
D0057,stimulus_blockC,lpfc,RAI5-RAI6,RAIF13-RAIF14,-1.0,-0.5,111,0.07587704132316819
D0057,stimulus_blockC,lpfc,RAI5-RAI6,RAMF9-RAMF10,-1.0,-0.5,111,0.06566560505570143
D0057,stimulus_blockC,lpfc,RAI5-RAI6,RAMF10-RAMF11,-1.0,-0.5,111,0.10078597666112872
D0057,stimulus_blockC,lpfc,RAI5-RAI6,RAMF11-RAMF12,-1.0,-0.5,111,0.09511419000226738
D0057,stimulus_blockC,lpfc,RAI5-RAI6,RAMF12-RAMF13,-1.0,-0.5,111,0.08542087754914554
D0057,stimulus_blockC,lpfc,RAI5-RAI6,RAMF13-RAMF14,-1.0,-0.5,111,0.08014956884259038
D0057,stimulus_blockC,lpfc,RAI6-RAI7,RAI11-RAI12,-1.0,-0.5,111,0.08699161529455028
D0057,stimulus_blockC,lpfc,RAI6-RAI7,RAI12-RAI13,-1.0,-0.5,111,0.13084805082918327
D0057,stimulus_blockC,lpfc,RAI6-RAI7,RAI13-RAI14,-1.0,-0.5,111,0.10490623657805745
D0057,stimulus_blockC,lpfc,RAI6-RAI7,RAI14-RAI15,-1.0,-0.5,111,
D0057,stimulus_blockC,lpfc,RAI6-RAI7,RAI15-RAI16,-1.0,-0.5,111,0.053278264307666454
D0057,stimulus_blockC,lpfc,RAI6-RAI7,RPI13-RPI14,-1.0,-0.5,111,0.12475430109593097
D0057,stimulus_blockC,lpfc,RAI6-RAI7,RPI14-RPI15,-1.0,-0.5,111,
D0057,stimulus_blockC,lpfc,RAI6-RAI7,RAIF10-RAIF11,-1.0,-0.5,111,
D0057,stimulus_blockC,lpfc,RAI6-RAI7,RAIF11-RAIF12,-1.0,-0.5,111,0.05034444127907327
D0057,stimulus_blockC,lpfc,RAI6-RAI7,RAIF12-RAIF13,-1.0,-0.5,111,0.13531148493014108
