subject,part,condition,window_start,window_end,ch1,ch2,n_epochs,sig_freqs
D0103,lpfc,Stimulus,-1.0,-0.5,LFAM8-LFAM9,LAI3-LAI4,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25"
D0103,lpfc,Stimulus,-1.0,-0.5,LFAM8-LFAM9,LAI7-LAI8,448,"5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,Stimulus,-1.0,-0.5,LFAM8-LFAM9,LAI12-LAI13,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,Stimulus,-1.0,-0.5,LFAM8-LFAM9,LAI14-LAI15,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,Stimulus,-1.0,-0.5,LFAM8-LFAM9,LFO14-LFO15,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,Stimulus,-1.0,-0.5,LFAM8-LFAM9,LFAI3-LFAI4,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,Stimulus,-1.0,-0.5,LAI3-LAI4,LAI7-LAI8,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,Stimulus,-1.0,-0.5,LAI3-LAI4,LAI12-LAI13,448,3.00
D0103,lpfc,Stimulus,-1.0,-0.5,LAI3-LAI4,LAI14-LAI15,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12"
D0103,lpfc,Stimulus,-1.0,-0.5,LAI3-LAI4,LFO14-LFO15,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,Stimulus,-1.0,-0.5,LAI3-LAI4,LFAI3-LFAI4,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46"
D0103,lpfc,Stimulus,-1.0,-0.5,LAI7-LAI8,LAI12-LAI13,448,"3.00,3.21,3.42,3.62,3.83,4.04"
D0103,lpfc,Stimulus,-1.0,-0.5,LAI7-LAI8,LFO14-LFO15,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,Stimulus,-1.0,-0.5,LAI7-LAI8,LFAI3-LFAI4,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,Stimulus,-1.0,-0.5,LAI12-LAI13,LAI14-LAI15,448,"3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,Stimulus,-1.0,-0.5,LAI12-LAI13,LFAI3-LFAI4,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,6.33,6.54,6.75,6.96,7.17,7.79,8.00"
D0103,lpfc,Stimulus,-1.0,-0.5,LAI14-LAI15,LFAI3-LFAI4,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,Stimulus,-1.0,-0.5,LFO14-LFO15,LFAI3-LFAI4,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.79,8.00"
D0103,lpfc,Stimulus,-0.5,0.0,LFAM8-LFAM9,LAI3-LAI4,448,"4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,Stimulus,-0.5,0.0,LFAM8-LFAM9,LAI7-LAI8,448,"5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,Stimulus,-0.5,0.0,LFAM8-LFAM9,LAI12-LAI13,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,Stimulus,-0.5,0.0,LFAM8-LFAM9,LAI14-LAI15,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,Stimulus,-0.5,0.0,LFAM8-LFAM9,LFO14-LFO15,448,"4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,Stimulus,-0.5,0.0,LFAM8-LFAM9,LFAI3-LFAI4,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,Stimulus,-0.5,0.0,LAI3-LAI4,LAI7-LAI8,448,"3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33"
D0103,lpfc,Stimulus,-0.5,0.0,LAI3-LAI4,LAI12-LAI13,448,"3.00,3.21,3.42"
D0103,lpfc,Stimulus,-0.5,0.0,LAI3-LAI4,LAI14-LAI15,448,"3.00,3.21,3.42,3.62,3.83"
D0103,lpfc,Stimulus,-0.5,0.0,LAI3-LAI4,LFO14-LFO15,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,Stimulus,-0.5,0.0,LAI3-LAI4,LFAI3-LFAI4,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67"
D0103,lpfc,Stimulus,-0.5,0.0,LAI7-LAI8,LAI12-LAI13,448,"3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58"
D0103,lpfc,Stimulus,-0.5,0.0,LAI7-LAI8,LAI14-LAI15,448,"4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12"
D0103,lpfc,Stimulus,-0.5,0.0,LAI7-LAI8,LFO14-LFO15,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33"
D0103,lpfc,Stimulus,-0.5,0.0,LAI7-LAI8,LFAI3-LFAI4,448,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
