subject,condition,part,ch1,ch2,window_start,window_end,n_epochs_in_window,coh_mean
D0102,stimulus_i,lpfc,RFO12-RFO13,RFO13-RFO14,-1.0,-0.5,106,0.44897703953059215
D0102,stimulus_i,lpfc,RFO12-RFO13,RFO14-RFO15,-1.0,-0.5,106,0.5260952487180013
D0102,stimulus_i,lpfc,RFO12-RFO13,RFAM14-RFAM15,-1.0,-0.5,106,0.09090607583104164
D0102,stimulus_i,lpfc,RFO12-RFO13,RFAI1-RFAI2,-1.0,-0.5,106,0.07498981932471839
D0102,stimulus_i,lpfc,RFO12-RFO13,RFAI2-RFAI3,-1.0,-0.5,106,0.09010408985767131
D0102,stimulus_i,lpfc,RFO12-RFO13,RFAI3-RFAI4,-1.0,-0.5,106,0.10158056545344488
D0102,stimulus_i,lpfc,RFO13-RFO14,RFO14-RFO15,-1.0,-0.5,106,0.25522676436935965
D0102,stimulus_i,lpfc,RFO13-RFO14,RFAM14-RFAM15,-1.0,-0.5,106,0.14496454157109626
D0102,stimulus_i,lpfc,RFO13-RFO14,RFAI1-RFAI2,-1.0,-0.5,106,0.07880552582313813
D0102,stimulus_i,lpfc,RFO13-RFO14,RFAI2-RFAI3,-1.0,-0.5,106,0.05894602299416007
D0102,stimulus_i,lpfc,RFO13-RFO14,RFAI3-RFAI4,-1.0,-0.5,106,0.09976395187851851
D0102,stimulus_i,lpfc,RFO14-RFO15,RFAM14-RFAM15,-1.0,-0.5,106,0.09118587250765524
D0102,stimulus_i,lpfc,RFO14-RFO15,RFAI1-RFAI2,-1.0,-0.5,106,0.05136967299267175
D0102,stimulus_i,lpfc,RFO14-RFO15,RFAI2-RFAI3,-1.0,-0.5,106,0.06748830905806147
D0102,stimulus_i,lpfc,RFO14-RFO15,RFAI3-RFAI4,-1.0,-0.5,106,0.08389330729761292
D0102,stimulus_i,lpfc,RFAM14-RFAM15,RFAI1-RFAI2,-1.0,-0.5,106,0.06180018341502473
D0102,stimulus_i,lpfc,RFAM14-RFAM15,RFAI2-RFAI3,-1.0,-0.5,106,0.13094441447759203
D0102,stimulus_i,lpfc,RFAM14-RFAM15,RFAI3-RFAI4,-1.0,-0.5,106,0.09421142060647711
D0102,stimulus_i,lpfc,RFAI1-RFAI2,RFAI2-RFAI3,-1.0,-0.5,106,0.0961372157978766
D0102,stimulus_i,lpfc,RFAI1-RFAI2,RFAI3-RFAI4,-1.0,-0.5,106,0.5349855656758509
D0102,stimulus_i,lpfc,RFAI2-RFAI3,RFAI3-RFAI4,-1.0,-0.5,106,0.4590340995975473
D0102,stimulus_i,lpfc,RFO12-RFO13,RFO13-RFO14,-0.5,0.0,106,0.3653774597710094
D0102,stimulus_i,lpfc,RFO12-RFO13,RFO14-RFO15,-0.5,0.0,106,0.4507530884368457
D0102,stimulus_i,lpfc,RFO12-RFO13,RFAM14-RFAM15,-0.5,0.0,106,0.13582096824077802
D0102,stimulus_i,lpfc,RFO12-RFO13,RFAI1-RFAI2,-0.5,0.0,106,0.10764333683159555
D0102,stimulus_i,lpfc,RFO12-RFO13,RFAI2-RFAI3,-0.5,0.0,106,0.10593511911932502
D0102,stimulus_i,lpfc,RFO12-RFO13,RFAI3-RFAI4,-0.5,0.0,106,0.11034549433098162
D0102,stimulus_i,lpfc,RFO13-RFO14,RFO14-RFO15,-0.5,0.0,106,0.19888148685249724
D0102,stimulus_i,lpfc,RFO13-RFO14,RFAM14-RFAM15,-0.5,0.0,106,0.13387627103192096
D0102,stimulus_i,lpfc,RFO13-RFO14,RFAI1-RFAI2,-0.5,0.0,106,0.09783937188575113
D0102,stimulus_i,lpfc,RFO13-RFO14,RFAI2-RFAI3,-0.5,0.0,106,0.07454436114472779
D0102,stimulus_i,lpfc,RFO13-RFO14,RFAI3-RFAI4,-0.5,0.0,106,0.1080256600796801
D0102,stimulus_i,lpfc,RFO14-RFO15,RFAM14-RFAM15,-0.5,0.0,106,0.13940696149130155
D0102,stimulus_i,lpfc,RFO14-RFO15,RFAI1-RFAI2,-0.5,0.0,106,0.09738639442271832
D0102,stimulus_i,lpfc,RFO14-RFO15,RFAI2-RFAI3,-0.5,0.0,106,0.08744905242408701
D0102,stimulus_i,lpfc,RFO14-RFO15,RFAI3-RFAI4,-0.5,0.0,106,0.11929162045251593
D0102,stimulus_i,lpfc,RFAM14-RFAM15,RFAI1-RFAI2,-0.5,0.0,106,0.0750888827017377
D0102,stimulus_i,lpfc,RFAM14-RFAM15,RFAI2-RFAI3,-0.5,0.0,106,0.11494295270286047
D0102,stimulus_i,lpfc,RFAM14-RFAM15,RFAI3-RFAI4,-0.5,0.0,106,0.07880462845633975
D0102,stimulus_i,lpfc,RFAI1-RFAI2,RFAI2-RFAI3,-0.5,0.0,106,0.1144998272686538
D0102,stimulus_i,lpfc,RFAI1-RFAI2,RFAI3-RFAI4,-0.5,0.0,106,0.4991589274436541
D0102,stimulus_i,lpfc,RFAI2-RFAI3,RFAI3-RFAI4,-0.5,0.0,106,0.4899301794692674
D0102,stimulus_i,lpfc,RFO12-RFO13,RFO13-RFO14,0.0,0.5,106,0.4034889104111307
D0102,stimulus_i,lpfc,RFO12-RFO13,RFO14-RFO15,0.0,0.5,106,0.4432762581349796
D0102,stimulus_i,lpfc,RFO12-RFO13,RFAM14-RFAM15,0.0,0.5,106,0.14329505514557334
D0102,stimulus_i,lpfc,RFO12-RFO13,RFAI1-RFAI2,0.0,0.5,106,0.07206987606939394
D0102,stimulus_i,lpfc,RFO12-RFO13,RFAI2-RFAI3,0.0,0.5,106,0.11672946470370782
D0102,stimulus_i,lpfc,RFO12-RFO13,RFAI3-RFAI4,0.0,0.5,106,0.10924490546035004
D0102,stimulus_i,lpfc,RFO13-RFO14,RFO14-RFO15,0.0,0.5,106,0.21870992665286193
D0102,stimulus_i,lpfc,RFO13-RFO14,RFAM14-RFAM15,0.0,0.5,106,0.17753005605053143
D0102,stimulus_i,lpfc,RFO13-RFO14,RFAI1-RFAI2,0.0,0.5,106,0.09556244103363727
D0102,stimulus_i,lpfc,RFO13-RFO14,RFAI2-RFAI3,0.0,0.5,106,0.11297198398452364
D0102,stimulus_i,lpfc,RFO13-RFO14,RFAI3-RFAI4,0.0,0.5,106,0.09725485078074746
D0102,stimulus_i,lpfc,RFO14-RFO15,RFAM14-RFAM15,0.0,0.5,106,0.09578364554270417
D0102,stimulus_i,lpfc,RFO14-RFO15,RFAI1-RFAI2,0.0,0.5,106,0.07836783668133249
D0102,stimulus_i,lpfc,RFO14-RFO15,RFAI2-RFAI3,0.0,0.5,106,0.08504265652132612
D0102,stimulus_i,lpfc,RFO14-RFO15,RFAI3-RFAI4,0.0,0.5,106,0.0989847768765478
D0102,stimulus_i,lpfc,RFAM14-RFAM15,RFAI1-RFAI2,0.0,0.5,106,0.08445720757181147
D0102,stimulus_i,lpfc,RFAM14-RFAM15,RFAI2-RFAI3,0.0,0.5,106,0.11449368831429312
D0102,stimulus_i,lpfc,RFAM14-RFAM15,RFAI3-RFAI4,0.0,0.5,106,0.060128603537824406
D0102,stimulus_i,lpfc,RFAI1-RFAI2,RFAI2-RFAI3,0.0,0.5,106,0.10570777709479857
D0102,stimulus_i,lpfc,RFAI1-RFAI2,RFAI3-RFAI4,0.0,0.5,106,0.4806729697117589
D0102,stimulus_i,lpfc,RFAI2-RFAI3,RFAI3-RFAI4,0.0,0.5,106,0.4294625977380753
D0102,stimulus_i,lpfc,RFO12-RFO13,RFO13-RFO14,0.5,1.0,106,0.34722708790317874
D0102,stimulus_i,lpfc,RFO12-RFO13,RFO14-RFO15,0.5,1.0,106,0.385954073848564
D0102,stimulus_i,lpfc,RFO12-RFO13,RFAM14-RFAM15,0.5,1.0,106,0.11781176758187399
D0102,stimulus_i,lpfc,RFO12-RFO13,RFAI1-RFAI2,0.5,1.0,106,0.150993952187036
D0102,stimulus_i,lpfc,RFO12-RFO13,RFAI2-RFAI3,0.5,1.0,106,0.12490266629788341
D0102,stimulus_i,lpfc,RFO12-RFO13,RFAI3-RFAI4,0.5,1.0,106,0.12474126685017162
D0102,stimulus_i,lpfc,RFO13-RFO14,RFO14-RFO15,0.5,1.0,106,0.19107904952315713
