subject,condition,part,ch1,ch2,window_start,window_end,n_epochs_in_window,coh_mean
D0057,stimulus_c,lpfc,RAI5-RAI6,RAI6-RAI7,-1.0,-0.5,198,0.6858966827677244
D0057,stimulus_c,lpfc,RAI5-RAI6,RAI11-RAI12,-1.0,-0.5,198,0.07500056257738978
D0057,stimulus_c,lpfc,RAI5-RAI6,RAI12-RAI13,-1.0,-0.5,198,0.0803056065769965
D0057,stimulus_c,lpfc,RAI5-RAI6,RAI13-RAI14,-1.0,-0.5,198,0.06183419394031815
D0057,stimulus_c,lpfc,RAI5-RAI6,RAI14-RAI15,-1.0,-0.5,198,
D0057,stimulus_c,lpfc,RAI5-RAI6,RAI15-RAI16,-1.0,-0.5,198,0.061059804020101804
D0057,stimulus_c,lpfc,RAI5-RAI6,RPI13-RPI14,-1.0,-0.5,198,0.06386384643385346
D0057,stimulus_c,lpfc,RAI5-RAI6,RPI14-RPI15,-1.0,-0.5,198,
D0057,stimulus_c,lpfc,RAI5-RAI6,RAIF10-RAIF11,-1.0,-0.5,198,
D0057,stimulus_c,lpfc,RAI5-RAI6,RAIF11-RAIF12,-1.0,-0.5,198,0.04148863631710687
D0057,stimulus_c,lpfc,RAI5-RAI6,RAIF12-RAIF13,-1.0,-0.5,198,0.11187693182704535
D0057,stimulus_c,lpfc,RAI5-RAI6,RAIF13-RAIF14,-1.0,-0.5,198,0.06476798404745446
D0057,stimulus_c,lpfc,RAI5-RAI6,RAMF9-RAMF10,-1.0,-0.5,198,0.09336891168682433
D0057,stimulus_c,lpfc,RAI5-RAI6,RAMF10-RAMF11,-1.0,-0.5,198,0.05692126272144207
D0057,stimulus_c,lpfc,RAI5-RAI6,RAMF11-RAMF12,-1.0,-0.5,198,0.0721036612903629
D0057,stimulus_c,lpfc,RAI5-RAI6,RAMF12-RAMF13,-1.0,-0.5,198,0.07848909898923473
D0057,stimulus_c,lpfc,RAI5-RAI6,RAMF13-RAMF14,-1.0,-0.5,198,0.05615823738375576
D0057,stimulus_c,lpfc,RAI6-RAI7,RAI11-RAI12,-1.0,-0.5,198,0.08298823928090819
D0057,stimulus_c,lpfc,RAI6-RAI7,RAI12-RAI13,-1.0,-0.5,198,0.10691083057253506
D0057,stimulus_c,lpfc,RAI6-RAI7,RAI13-RAI14,-1.0,-0.5,198,0.07541263728931102
D0057,stimulus_c,lpfc,RAI6-RAI7,RAI14-RAI15,-1.0,-0.5,198,
D0057,stimulus_c,lpfc,RAI6-RAI7,RAI15-RAI16,-1.0,-0.5,198,0.11207305984726272
D0057,stimulus_c,lpfc,RAI6-RAI7,RPI13-RPI14,-1.0,-0.5,198,0.07317840473393586
D0057,stimulus_c,lpfc,RAI6-RAI7,RPI14-RPI15,-1.0,-0.5,198,
D0057,stimulus_c,lpfc,RAI6-RAI7,RAIF10-RAIF11,-1.0,-0.5,198,
D0057,stimulus_c,lpfc,RAI6-RAI7,RAIF11-RAIF12,-1.0,-0.5,198,0.07733535282698017
D0057,stimulus_c,lpfc,RAI6-RAI7,RAIF12-RAIF13,-1.0,-0.5,198,0.07926926003548797
D0057,stimulus_c,lpfc,RAI6-RAI7,RAIF13-RAIF14,-1.0,-0.5,198,0.059567351359687375
D0057,stimulus_c,lpfc,RAI6-RAI7,RAMF9-RAMF10,-1.0,-0.5,198,0.1724046139266938
D0057,stimulus_c,lpfc,RAI6-RAI7,RAMF10-RAMF11,-1.0,-0.5,198,0.09256846547248468
D0057,stimulus_c,lpfc,RAI6-RAI7,RAMF11-RAMF12,-1.0,-0.5,198,0.08761648911183746
D0057,stimulus_c,lpfc,RAI6-RAI7,RAMF12-RAMF13,-1.0,-0.5,198,0.0770987141007914
D0057,stimulus_c,lpfc,RAI6-RAI7,RAMF13-RAMF14,-1.0,-0.5,198,0.07210784846729364
D0057,stimulus_c,lpfc,RAI11-RAI12,RAI12-RAI13,-1.0,-0.5,198,0.23655415329546037
D0057,stimulus_c,lpfc,RAI11-RAI12,RAI13-RAI14,-1.0,-0.5,198,0.16538189852688231
D0057,stimulus_c,lpfc,RAI11-RAI12,RAI14-RAI15,-1.0,-0.5,198,
D0057,stimulus_c,lpfc,RAI11-RAI12,RAI15-RAI16,-1.0,-0.5,198,0.24601248534520567
D0057,stimulus_c,lpfc,RAI11-RAI12,RPI13-RPI14,-1.0,-0.5,198,0.15167257815590043
D0057,stimulus_c,lpfc,RAI11-RAI12,RPI14-RPI15,-1.0,-0.5,198,
D0057,stimulus_c,lpfc,RAI11-RAI12,RAIF10-RAIF11,-1.0,-0.5,198,
D0057,stimulus_c,lpfc,RAI11-RAI12,RAIF11-RAIF12,-1.0,-0.5,198,0.15089413599255758
D0057,stimulus_c,lpfc,RAI11-RAI12,RAIF12-RAIF13,-1.0,-0.5,198,0.15400645867142534
D0057,stimulus_c,lpfc,RAI11-RAI12,RAIF13-RAIF14,-1.0,-0.5,198,0.12764637772186735
D0057,stimulus_c,lpfc,RAI11-RAI12,RAMF9-RAMF10,-1.0,-0.5,198,0.32633707664900824
D0057,stimulus_c,lpfc,RAI11-RAI12,RAMF10-RAMF11,-1.0,-0.5,198,0.05665401960253631
D0057,stimulus_c,lpfc,RAI11-RAI12,RAMF11-RAMF12,-1.0,-0.5,198,0.06946431217483635
D0057,stimulus_c,lpfc,RAI11-RAI12,RAMF12-RAMF13,-1.0,-0.5,198,0.1893480826732861
D0057,stimulus_c,lpfc,RAI11-RAI12,RAMF13-RAMF14,-1.0,-0.5,198,0.23146479960112018
D0057,stimulus_c,lpfc,RAI12-RAI13,RAI13-RAI14,-1.0,-0.5,198,0.25469217136545
D0057,stimulus_c,lpfc,RAI12-RAI13,RAI14-RAI15,-1.0,-0.5,198,
D0057,stimulus_c,lpfc,RAI12-RAI13,RAI15-RAI16,-1.0,-0.5,198,0.2020124746941321
D0057,stimulus_c,lpfc,RAI12-RAI13,RPI13-RPI14,-1.0,-0.5,198,0.07703283445330225
D0057,stimulus_c,lpfc,RAI12-RAI13,RPI14-RPI15,-1.0,-0.5,198,
D0057,stimulus_c,lpfc,RAI12-RAI13,RAIF10-RAIF11,-1.0,-0.5,198,
D0057,stimulus_c,lpfc,RAI12-RAI13,RAIF11-RAIF12,-1.0,-0.5,198,0.06091449306718486
D0057,stimulus_c,lpfc,RAI12-RAI13,RAIF12-RAIF13,-1.0,-0.5,198,0.08759955782648163
D0057,stimulus_c,lpfc,RAI12-RAI13,RAIF13-RAIF14,-1.0,-0.5,198,0.12856873798927057
D0057,stimulus_c,lpfc,RAI12-RAI13,RAMF9-RAMF10,-1.0,-0.5,198,0.20901830022811793
D0057,stimulus_c,lpfc,RAI12-RAI13,RAMF10-RAMF11,-1.0,-0.5,198,0.09600483696324552
D0057,stimulus_c,lpfc,RAI12-RAI13,RAMF11-RAMF12,-1.0,-0.5,198,0.06320994683727464
D0057,stimulus_c,lpfc,RAI12-RAI13,RAMF12-RAMF13,-1.0,-0.5,198,0.05197502531565752
D0057,stimulus_c,lpfc,RAI12-RAI13,RAMF13-RAMF14,-1.0,-0.5,198,0.0994431243033463
D0057,stimulus_c,lpfc,RAI13-RAI14,RAI14-RAI15,-1.0,-0.5,198,
D0057,stimulus_c,lpfc,RAI13-RAI14,RAI15-RAI16,-1.0,-0.5,198,0.11124053598390196
D0057,stimulus_c,lpfc,RAI13-RAI14,RPI13-RPI14,-1.0,-0.5,198,0.14276155102811772
D0057,stimulus_c,lpfc,RAI13-RAI14,RPI14-RPI15,-1.0,-0.5,198,
D0057,stimulus_c,lpfc,RAI13-RAI14,RAIF10-RAIF11,-1.0,-0.5,198,
D0057,stimulus_c,lpfc,RAI13-RAI14,RAIF11-RAIF12,-1.0,-0.5,198,0.05051511346450105
D0057,stimulus_c,lpfc,RAI13-RAI14,RAIF12-RAIF13,-1.0,-0.5,198,0.09248156849374867
D0057,stimulus_c,lpfc,RAI13-RAI14,RAIF13-RAIF14,-1.0,-0.5,198,0.08809399252149605
D0057,stimulus_c,lpfc,RAI13-RAI14,RAMF9-RAMF10,-1.0,-0.5,198,0.08711668405600266
D0057,stimulus_c,lpfc,RAI13-RAI14,RAMF10-RAMF11,-1.0,-0.5,198,0.04319870702314344
