subject,condition,part,ch1,ch2,window_start,window_end,n_epochs_in_window,coh_mean
D0090,stimulus_ci75,lpfc,RIA6,RFO15,-1.0,-0.5,209,0.5259662530427728
D0090,stimulus_ci75,lpfc,RIA6,RIA14,-1.0,-0.5,209,0.5606842098132032
D0090,stimulus_ci75,lpfc,RIA6,RIA15,-1.0,-0.5,209,0.5726306831402231
D0090,stimulus_ci75,lpfc,RIA6,RIA16,-1.0,-0.5,209,0.51146554634279
D0090,stimulus_ci75,lpfc,RIA6,RIP7,-1.0,-0.5,209,0.45637291034167715
D0090,stimulus_ci75,lpfc,RIA6,RIA11,-1.0,-0.5,209,0.5579373399375233
D0090,stimulus_ci75,lpfc,RIA6,RIA12,-1.0,-0.5,209,0.5865895950414055
D0090,stimulus_ci75,lpfc,RFO15,RIA14,-1.0,-0.5,209,0.49879416418103306
D0090,stimulus_ci75,lpfc,RFO15,RIA15,-1.0,-0.5,209,0.6229135113202129
D0090,stimulus_ci75,lpfc,RFO15,RIA16,-1.0,-0.5,209,0.6246785312890542
D0090,stimulus_ci75,lpfc,RFO15,RIP7,-1.0,-0.5,209,0.43894799285721237
D0090,stimulus_ci75,lpfc,RFO15,RIA11,-1.0,-0.5,209,0.5243375018198705
D0090,stimulus_ci75,lpfc,RFO15,RIA12,-1.0,-0.5,209,0.48329837377461865
D0090,stimulus_ci75,lpfc,RIA14,RIA15,-1.0,-0.5,209,0.7720854852769102
D0090,stimulus_ci75,lpfc,RIA14,RIA16,-1.0,-0.5,209,0.5700836661592549
D0090,stimulus_ci75,lpfc,RIA14,RIP7,-1.0,-0.5,209,0.45395874453953783
D0090,stimulus_ci75,lpfc,RIA14,RIA11,-1.0,-0.5,209,0.6755262012081897
D0090,stimulus_ci75,lpfc,RIA14,RIA12,-1.0,-0.5,209,0.7647888153136942
D0090,stimulus_ci75,lpfc,RIA15,RIA16,-1.0,-0.5,209,0.8756513113803639
D0090,stimulus_ci75,lpfc,RIA15,RIP7,-1.0,-0.5,209,0.5057038657488365
D0090,stimulus_ci75,lpfc,RIA15,RIA11,-1.0,-0.5,209,0.6868632510449508
D0090,stimulus_ci75,lpfc,RIA15,RIA12,-1.0,-0.5,209,0.666267520786431
D0090,stimulus_ci75,lpfc,RIA16,RIP7,-1.0,-0.5,209,0.5137157359902835
D0090,stimulus_ci75,lpfc,RIA16,RIA11,-1.0,-0.5,209,0.6051025504025186
D0090,stimulus_ci75,lpfc,RIA16,RIA12,-1.0,-0.5,209,0.5593444463473879
D0090,stimulus_ci75,lpfc,RIP7,RIA11,-1.0,-0.5,209,0.4964620685884877
D0090,stimulus_ci75,lpfc,RIP7,RIA12,-1.0,-0.5,209,0.47995457088070087
D0090,stimulus_ci75,lpfc,RIA11,RIA12,-1.0,-0.5,209,0.7828540881098915
D0090,stimulus_ci75,lpfc,RIA6,RFO15,-0.5,0.0,209,0.5078020418661874
D0090,stimulus_ci75,lpfc,RIA6,RIA14,-0.5,0.0,209,0.5600645017618749
D0090,stimulus_ci75,lpfc,RIA6,RIA15,-0.5,0.0,209,0.5605946499149933
D0090,stimulus_ci75,lpfc,RIA6,RIA16,-0.5,0.0,209,0.48066259524175314
D0090,stimulus_ci75,lpfc,RIA6,RIP7,-0.5,0.0,209,0.44629303044617
D0090,stimulus_ci75,lpfc,RIA6,RIA11,-0.5,0.0,209,0.5465293426358812
D0090,stimulus_ci75,lpfc,RIA6,RIA12,-0.5,0.0,209,0.5760095714503084
D0090,stimulus_ci75,lpfc,RFO15,RIA14,-0.5,0.0,209,0.49507261163234106
D0090,stimulus_ci75,lpfc,RFO15,RIA15,-0.5,0.0,209,0.6138583824346328
D0090,stimulus_ci75,lpfc,RFO15,RIA16,-0.5,0.0,209,0.6259705723926876
D0090,stimulus_ci75,lpfc,RFO15,RIP7,-0.5,0.0,209,0.447590134182746
D0090,stimulus_ci75,lpfc,RFO15,RIA11,-0.5,0.0,209,0.5239795499753025
D0090,stimulus_ci75,lpfc,RFO15,RIA12,-0.5,0.0,209,0.5001420951084339
D0090,stimulus_ci75,lpfc,RIA14,RIA15,-0.5,0.0,209,0.767980392772735
D0090,stimulus_ci75,lpfc,RIA14,RIA16,-0.5,0.0,209,0.5630588187526736
D0090,stimulus_ci75,lpfc,RIA14,RIP7,-0.5,0.0,209,0.4428123543271491
D0090,stimulus_ci75,lpfc,RIA14,RIA11,-0.5,0.0,209,0.6465317477564902
D0090,stimulus_ci75,lpfc,RIA14,RIA12,-0.5,0.0,209,0.7517050719950085
D0090,stimulus_ci75,lpfc,RIA15,RIA16,-0.5,0.0,209,0.8744155291830329
D0090,stimulus_ci75,lpfc,RIA15,RIP7,-0.5,0.0,209,0.471319929949239
D0090,stimulus_ci75,lpfc,RIA15,RIA11,-0.5,0.0,209,0.6472698491876898
D0090,stimulus_ci75,lpfc,RIA15,RIA12,-0.5,0.0,209,0.6276006539171574
D0090,stimulus_ci75,lpfc,RIA16,RIP7,-0.5,0.0,209,0.4830314010601249
D0090,stimulus_ci75,lpfc,RIA16,RIA11,-0.5,0.0,209,0.5742096728321527
