subject,condition,part,ch1,ch2,window_start,window_end,n_epochs_in_window,coh_mean
D0102,stimulus_c,lpfc,RFO12-RFO13,RFO13-RFO14,-1.0,-0.5,193,
D0102,stimulus_c,lpfc,RFO12-RFO13,RFO14-RFO15,-1.0,-0.5,193,
D0102,stimulus_c,lpfc,RFO12-RFO13,RFAM14-RFAM15,-1.0,-0.5,193,
D0102,stimulus_c,lpfc,RFO12-RFO13,RFAI1-RFAI2,-1.0,-0.5,193,
D0102,stimulus_c,lpfc,RFO12-RFO13,RFAI2-RFAI3,-1.0,-0.5,193,
D0102,stimulus_c,lpfc,RFO12-RFO13,RFAI3-RFAI4,-1.0,-0.5,193,
D0102,stimulus_c,lpfc,RFO13-RFO14,RFO14-RFO15,-1.0,-0.5,193,0.21873811910253876
D0102,stimulus_c,lpfc,RFO13-RFO14,RFAM14-RFAM15,-1.0,-0.5,193,0.12375755659415358
D0102,stimulus_c,lpfc,RFO13-RFO14,RFAI1-RFAI2,-1.0,-0.5,193,0.08166100031784504
D0102,stimulus_c,lpfc,RFO13-RFO14,RFAI2-RFAI3,-1.0,-0.5,193,0.08127333727635663
D0102,stimulus_c,lpfc,RFO13-RFO14,RFAI3-RFAI4,-1.0,-0.5,193,0.060357230444220505
D0102,stimulus_c,lpfc,RFO14-RFO15,RFAM14-RFAM15,-1.0,-0.5,193,0.09761537054868477
D0102,stimulus_c,lpfc,RFO14-RFO15,RFAI1-RFAI2,-1.0,-0.5,193,0.049226419963683765
D0102,stimulus_c,lpfc,RFO14-RFO15,RFAI2-RFAI3,-1.0,-0.5,193,0.0901401236433979
D0102,stimulus_c,lpfc,RFO14-RFO15,RFAI3-RFAI4,-1.0,-0.5,193,0.06393982322072354
D0102,stimulus_c,lpfc,RFAM14-RFAM15,RFAI1-RFAI2,-1.0,-0.5,193,0.08361198777129954
D0102,stimulus_c,lpfc,RFAM14-RFAM15,RFAI2-RFAI3,-1.0,-0.5,193,0.07900912250510392
D0102,stimulus_c,lpfc,RFAM14-RFAM15,RFAI3-RFAI4,-1.0,-0.5,193,0.07406977894456132
D0102,stimulus_c,lpfc,RFAI1-RFAI2,RFAI2-RFAI3,-1.0,-0.5,193,0.111942886583825
D0102,stimulus_c,lpfc,RFAI1-RFAI2,RFAI3-RFAI4,-1.0,-0.5,193,0.40883176362857626
D0102,stimulus_c,lpfc,RFAI2-RFAI3,RFAI3-RFAI4,-1.0,-0.5,193,0.4635175920555015
D0102,stimulus_c,lpfc,RFO12-RFO13,RFO13-RFO14,-0.5,0.0,193,
D0102,stimulus_c,lpfc,RFO12-RFO13,RFO14-RFO15,-0.5,0.0,193,
D0102,stimulus_c,lpfc,RFO12-RFO13,RFAM14-RFAM15,-0.5,0.0,193,
D0102,stimulus_c,lpfc,RFO12-RFO13,RFAI1-RFAI2,-0.5,0.0,193,
D0102,stimulus_c,lpfc,RFO12-RFO13,RFAI2-RFAI3,-0.5,0.0,193,
D0102,stimulus_c,lpfc,RFO12-RFO13,RFAI3-RFAI4,-0.5,0.0,193,
D0102,stimulus_c,lpfc,RFO13-RFO14,RFO14-RFO15,-0.5,0.0,193,0.22862208487822475
D0102,stimulus_c,lpfc,RFO13-RFO14,RFAM14-RFAM15,-0.5,0.0,193,0.1520978524463524
D0102,stimulus_c,lpfc,RFO13-RFO14,RFAI1-RFAI2,-0.5,0.0,193,0.11836954509290612
D0102,stimulus_c,lpfc,RFO13-RFO14,RFAI2-RFAI3,-0.5,0.0,193,0.10037712505002976
D0102,stimulus_c,lpfc,RFO13-RFO14,RFAI3-RFAI4,-0.5,0.0,193,0.0743231112975611
D0102,stimulus_c,lpfc,RFO14-RFO15,RFAM14-RFAM15,-0.5,0.0,193,0.11524066885741416
D0102,stimulus_c,lpfc,RFO14-RFO15,RFAI1-RFAI2,-0.5,0.0,193,0.10247606817117313
D0102,stimulus_c,lpfc,RFO14-RFO15,RFAI2-RFAI3,-0.5,0.0,193,0.06548374607963782
D0102,stimulus_c,lpfc,RFO14-RFO15,RFAI3-RFAI4,-0.5,0.0,193,0.05901581411782259
D0102,stimulus_c,lpfc,RFAM14-RFAM15,RFAI1-RFAI2,-0.5,0.0,193,0.07434818034757161
D0102,stimulus_c,lpfc,RFAM14-RFAM15,RFAI2-RFAI3,-0.5,0.0,193,0.1058888442111175
D0102,stimulus_c,lpfc,RFAM14-RFAM15,RFAI3-RFAI4,-0.5,0.0,193,0.06968601279941061
D0102,stimulus_c,lpfc,RFAI1-RFAI2,RFAI2-RFAI3,-0.5,0.0,193,0.11415203305864394
D0102,stimulus_c,lpfc,RFAI1-RFAI2,RFAI3-RFAI4,-0.5,0.0,193,0.39274798644192416
D0102,stimulus_c,lpfc,RFAI2-RFAI3,RFAI3-RFAI4,-0.5,0.0,193,0.4477133818816309
D0102,stimulus_c,lpfc,RFO12-RFO13,RFO13-RFO14,0.0,0.5,193,
D0102,stimulus_c,lpfc,RFO12-RFO13,RFO14-RFO15,0.0,0.5,193,
D0102,stimulus_c,lpfc,RFO12-RFO13,RFAM14-RFAM15,0.0,0.5,193,
D0102,stimulus_c,lpfc,RFO12-RFO13,RFAI1-RFAI2,0.0,0.5,193,
D0102,stimulus_c,lpfc,RFO12-RFO13,RFAI2-RFAI3,0.0,0.5,193,
D0102,stimulus_c,lpfc,RFO12-RFO13,RFAI3-RFAI4,0.0,0.5,193,
D0102,stimulus_c,lpfc,RFO13-RFO14,RFO14-RFO15,0.0,0.5,193,0.23802274161880746
D0102,stimulus_c,lpfc,RFO13-RFO14,RFAM14-RFAM15,0.0,0.5,193,0.16342396434806225
D0102,stimulus_c,lpfc,RFO13-RFO14,RFAI1-RFAI2,0.0,0.5,193,0.07990243095049628
D0102,stimulus_c,lpfc,RFO13-RFO14,RFAI2-RFAI3,0.0,0.5,193,0.1009438458585986
D0102,stimulus_c,lpfc,RFO13-RFO14,RFAI3-RFAI4,0.0,0.5,193,0.06138077287954054
D0102,stimulus_c,lpfc,RFO14-RFO15,RFAM14-RFAM15,0.0,0.5,193,0.16976766642251637
D0102,stimulus_c,lpfc,RFO14-RFO15,RFAI1-RFAI2,0.0,0.5,193,0.05970756996414026
D0102,stimulus_c,lpfc,RFO14-RFO15,RFAI2-RFAI3,0.0,0.5,193,0.05577340812518642
D0102,stimulus_c,lpfc,RFO14-RFO15,RFAI3-RFAI4,0.0,0.5,193,0.045675151686148004
D0102,stimulus_c,lpfc,RFAM14-RFAM15,RFAI1-RFAI2,0.0,0.5,193,0.059612900268918495
D0102,stimulus_c,lpfc,RFAM14-RFAM15,RFAI2-RFAI3,0.0,0.5,193,0.08864870218480414
D0102,stimulus_c,lpfc,RFAM14-RFAM15,RFAI3-RFAI4,0.0,0.5,193,0.0737633860769415
D0102,stimulus_c,lpfc,RFAI1-RFAI2,RFAI2-RFAI3,0.0,0.5,193,0.1582988498675576
D0102,stimulus_c,lpfc,RFAI1-RFAI2,RFAI3-RFAI4,0.0,0.5,193,0.3783681516516138
D0102,stimulus_c,lpfc,RFAI2-RFAI3,RFAI3-RFAI4,0.0,0.5,193,0.4825007267253957
D0102,stimulus_c,lpfc,RFO12-RFO13,RFO13-RFO14,0.5,1.0,193,
D0102,stimulus_c,lpfc,RFO12-RFO13,RFO14-RFO15,0.5,1.0,193,
D0102,stimulus_c,lpfc,RFO12-RFO13,RFAM14-RFAM15,0.5,1.0,193,
D0102,stimulus_c,lpfc,RFO12-RFO13,RFAI1-RFAI2,0.5,1.0,193,
D0102,stimulus_c,lpfc,RFO12-RFO13,RFAI2-RFAI3,0.5,1.0,193,
D0102,stimulus_c,lpfc,RFO12-RFO13,RFAI3-RFAI4,0.5,1.0,193,
D0102,stimulus_c,lpfc,RFO13-RFO14,RFO14-RFO15,0.5,1.0,193,0.25998201134336907
