subject,condition,part,ch1,ch2,window_start,window_end,n_epochs_in_window,coh_mean
D0103,Stimulus,lpfc,LFAM8-LFAM9,LFAM14-LFAM15,-1.0,-0.5,448,
D0103,Stimulus,lpfc,LFAM8-LFAM9,LAI3-LAI4,-1.0,-0.5,448,0.08890645754366151
D0103,Stimulus,lpfc,LFAM8-LFAM9,LAI7-LAI8,-1.0,-0.5,448,0.10633760826519012
D0103,Stimulus,lpfc,LFAM8-LFAM9,LAI12-LAI13,-1.0,-0.5,448,0.19241844720483936
D0103,Stimulus,lpfc,LFAM8-LFAM9,LAI14-LAI15,-1.0,-0.5,448,0.21061960271375202
D0103,Stimulus,lpfc,LFAM8-LFAM9,LFO14-LFO15,-1.0,-0.5,448,0.09000019681200042
D0103,Stimulus,lpfc,LFAM8-LFAM9,LFAI3-LFAI4,-1.0,-0.5,448,0.3924190817245087
D0103,Stimulus,lpfc,LFAM14-LFAM15,LAI3-LAI4,-1.0,-0.5,448,
D0103,Stimulus,lpfc,LFAM14-LFAM15,LAI7-LAI8,-1.0,-0.5,448,
D0103,Stimulus,lpfc,LFAM14-LFAM15,LAI12-LAI13,-1.0,-0.5,448,
D0103,Stimulus,lpfc,LFAM14-LFAM15,LAI14-LAI15,-1.0,-0.5,448,
D0103,Stimulus,lpfc,LFAM14-LFAM15,LFO14-LFO15,-1.0,-0.5,448,
D0103,Stimulus,lpfc,LFAM14-LFAM15,LFAI3-LFAI4,-1.0,-0.5,448,
D0103,Stimulus,lpfc,LAI3-LAI4,LAI7-LAI8,-1.0,-0.5,448,0.1274255009165146
D0103,Stimulus,lpfc,LAI3-LAI4,LAI12-LAI13,-1.0,-0.5,448,0.05773418608114152
D0103,Stimulus,lpfc,LAI3-LAI4,LAI14-LAI15,-1.0,-0.5,448,0.0841411703577097
D0103,Stimulus,lpfc,LAI3-LAI4,LFO14-LFO15,-1.0,-0.5,448,0.16291106241177505
D0103,Stimulus,lpfc,LAI3-LAI4,LFAI3-LFAI4,-1.0,-0.5,448,0.08713115775886707
D0103,Stimulus,lpfc,LAI7-LAI8,LAI12-LAI13,-1.0,-0.5,448,0.053542248507220586
D0103,Stimulus,lpfc,LAI7-LAI8,LAI14-LAI15,-1.0,-0.5,448,0.04517016504621037
D0103,Stimulus,lpfc,LAI7-LAI8,LFO14-LFO15,-1.0,-0.5,448,0.11406956944578729
D0103,Stimulus,lpfc,LAI7-LAI8,LFAI3-LFAI4,-1.0,-0.5,448,0.2423913499786209
D0103,Stimulus,lpfc,LAI12-LAI13,LAI14-LAI15,-1.0,-0.5,448,0.1713131395451772
D0103,Stimulus,lpfc,LAI12-LAI13,LFO14-LFO15,-1.0,-0.5,448,0.0355567422922756
D0103,Stimulus,lpfc,LAI12-LAI13,LFAI3-LFAI4,-1.0,-0.5,448,0.11456211666524446
D0103,Stimulus,lpfc,LAI14-LAI15,LFO14-LFO15,-1.0,-0.5,448,0.06336086244403889
D0103,Stimulus,lpfc,LAI14-LAI15,LFAI3-LFAI4,-1.0,-0.5,448,0.15421881377011537
D0103,Stimulus,lpfc,LFO14-LFO15,LFAI3-LFAI4,-1.0,-0.5,448,0.10937809736835946
D0103,Stimulus,lpfc,LFAM8-LFAM9,LFAM14-LFAM15,-0.5,0.0,448,
D0103,Stimulus,lpfc,LFAM8-LFAM9,LAI3-LAI4,-0.5,0.0,448,0.0839937480817137
D0103,Stimulus,lpfc,LFAM8-LFAM9,LAI7-LAI8,-0.5,0.0,448,0.10702772706604115
D0103,Stimulus,lpfc,LFAM8-LFAM9,LAI12-LAI13,-0.5,0.0,448,0.14490992868534058
D0103,Stimulus,lpfc,LFAM8-LFAM9,LAI14-LAI15,-0.5,0.0,448,0.18333525810003942
D0103,Stimulus,lpfc,LFAM8-LFAM9,LFO14-LFO15,-0.5,0.0,448,0.09381731569752941
D0103,Stimulus,lpfc,LFAM8-LFAM9,LFAI3-LFAI4,-0.5,0.0,448,0.38108034015376974
D0103,Stimulus,lpfc,LFAM14-LFAM15,LAI3-LAI4,-0.5,0.0,448,
D0103,Stimulus,lpfc,LFAM14-LFAM15,LAI7-LAI8,-0.5,0.0,448,
D0103,Stimulus,lpfc,LFAM14-LFAM15,LAI12-LAI13,-0.5,0.0,448,
D0103,Stimulus,lpfc,LFAM14-LFAM15,LAI14-LAI15,-0.5,0.0,448,
D0103,Stimulus,lpfc,LFAM14-LFAM15,LFO14-LFO15,-0.5,0.0,448,
D0103,Stimulus,lpfc,LFAM14-LFAM15,LFAI3-LFAI4,-0.5,0.0,448,
D0103,Stimulus,lpfc,LAI3-LAI4,LAI7-LAI8,-0.5,0.0,448,0.10251766124978592
D0103,Stimulus,lpfc,LAI3-LAI4,LAI12-LAI13,-0.5,0.0,448,0.05503058125317725
D0103,Stimulus,lpfc,LAI3-LAI4,LAI14-LAI15,-0.5,0.0,448,0.06393248330929228
D0103,Stimulus,lpfc,LAI3-LAI4,LFO14-LFO15,-0.5,0.0,448,0.16897588918516182
D0103,Stimulus,lpfc,LAI3-LAI4,LFAI3-LFAI4,-0.5,0.0,448,0.07986678809833017
D0103,Stimulus,lpfc,LAI7-LAI8,LAI12-LAI13,-0.5,0.0,448,0.10818673197929501
D0103,Stimulus,lpfc,LAI7-LAI8,LAI14-LAI15,-0.5,0.0,448,0.0742390657453878
D0103,Stimulus,lpfc,LAI7-LAI8,LFO14-LFO15,-0.5,0.0,448,0.08997567595954994
D0103,Stimulus,lpfc,LAI7-LAI8,LFAI3-LFAI4,-0.5,0.0,448,0.21213641814429354
D0103,Stimulus,lpfc,LAI12-LAI13,LAI14-LAI15,-0.5,0.0,448,0.1790574050057328
D0103,Stimulus,lpfc,LAI12-LAI13,LFO14-LFO15,-0.5,0.0,448,0.053022191119196455
D0103,Stimulus,lpfc,LAI12-LAI13,LFAI3-LFAI4,-0.5,0.0,448,0.08642379701855761
D0103,Stimulus,lpfc,LAI14-LAI15,LFO14-LFO15,-0.5,0.0,448,0.06447113881292832
D0103,Stimulus,lpfc,LAI14-LAI15,LFAI3-LFAI4,-0.5,0.0,448,0.13461317287643745
D0103,Stimulus,lpfc,LFO14-LFO15,LFAI3-LFAI4,-0.5,0.0,448,0.09085074682746623
D0103,Stimulus,lpfc,LFAM8-LFAM9,LFAM14-LFAM15,0.0,0.5,448,
D0103,Stimulus,lpfc,LFAM8-LFAM9,LAI3-LAI4,0.0,0.5,448,0.10180829733661678
D0103,Stimulus,lpfc,LFAM8-LFAM9,LAI7-LAI8,0.0,0.5,448,0.12700962120013937
D0103,Stimulus,lpfc,LFAM8-LFAM9,LAI12-LAI13,0.0,0.5,448,0.1172215078671458
D0103,Stimulus,lpfc,LFAM8-LFAM9,LAI14-LAI15,0.0,0.5,448,0.17141711593028006
D0103,Stimulus,lpfc,LFAM8-LFAM9,LFO14-LFO15,0.0,0.5,448,0.11783920101358485
D0103,Stimulus,lpfc,LFAM8-LFAM9,LFAI3-LFAI4,0.0,0.5,448,0.35641427239606777
D0103,Stimulus,lpfc,LFAM14-LFAM15,LAI3-LAI4,0.0,0.5,448,
D0103,Stimulus,lpfc,LFAM14-LFAM15,LAI7-LAI8,0.0,0.5,448,
D0103,Stimulus,lpfc,LFAM14-LFAM15,LAI12-LAI13,0.0,0.5,448,
D0103,Stimulus,lpfc,LFAM14-LFAM15,LAI14-LAI15,0.0,0.5,448,
D0103,Stimulus,lpfc,LFAM14-LFAM15,LFO14-LFO15,0.0,0.5,448,
D0103,Stimulus,lpfc,LFAM14-LFAM15,LFAI3-LFAI4,0.0,0.5,448,
D0103,Stimulus,lpfc,LAI3-LAI4,LAI7-LAI8,0.0,0.5,448,0.20315364633935404
D0103,Stimulus,lpfc,LAI3-LAI4,LAI12-LAI13,0.0,0.5,448,0.08788601552544352
D0103,Stimulus,lpfc,LAI3-LAI4,LAI14-LAI15,0.0,0.5,448,0.08370884055541702
D0103,Stimulus,lpfc,LAI3-LAI4,LFO14-LFO15,0.0,0.5,448,0.21132572646408923
D0103,Stimulus,lpfc,LAI3-LAI4,LFAI3-LFAI4,0.0,0.5,448,0.12118017244657223
D0103,Stimulus,lpfc,LAI7-LAI8,LAI12-LAI13,0.0,0.5,448,0.07055977724104429
D0103,Stimulus,lpfc,LAI7-LAI8,LAI14-LAI15,0.0,0.5,448,0.04182402549571254
D0103,Stimulus,lpfc,LAI7-LAI8,LFO14-LFO15,0.0,0.5,448,0.13240490540252833
D0103,Stimulus,lpfc,LAI7-LAI8,LFAI3-LFAI4,0.0,0.5,448,0.26261645400228767
D0103,Stimulus,lpfc,LAI12-LAI13,LAI14-LAI15,0.0,0.5,448,0.16096497058214307
D0103,Stimulus,lpfc,LAI12-LAI13,LFO14-LFO15,0.0,0.5,448,0.08475874863147265
D0103,Stimulus,lpfc,LAI12-LAI13,LFAI3-LFAI4,0.0,0.5,448,0.06824278258778343
D0103,Stimulus,lpfc,LAI14-LAI15,LFO14-LFO15,0.0,0.5,448,0.08294293946991747
D0103,Stimulus,lpfc,LAI14-LAI15,LFAI3-LFAI4,0.0,0.5,448,0.09508909204421259
D0103,Stimulus,lpfc,LFO14-LFO15,LFAI3-LFAI4,0.0,0.5,448,0.10762496375935184
D0103,Stimulus,lpfc,LFAM8-LFAM9,LFAM14-LFAM15,0.5,1.0,448,
D0103,Stimulus,lpfc,LFAM8-LFAM9,LAI3-LAI4,0.5,1.0,448,0.08066232151574093
D0103,Stimulus,lpfc,LFAM8-LFAM9,LAI7-LAI8,0.5,1.0,448,0.08113748553170903
D0103,Stimulus,lpfc,LFAM8-LFAM9,LAI12-LAI13,0.5,1.0,448,0.1702759536818662
D0103,Stimulus,lpfc,LFAM8-LFAM9,LAI14-LAI15,0.5,1.0,448,0.19148536164129426
