subject,condition,part,ch1,ch2,window_start,window_end,n_epochs_in_window,coh_mean
D0057,stimulus_c75,lpfc,RAIF11,RAIF12,-1.0,-0.5,55,0.618568500666455
D0057,stimulus_c75,lpfc,RAIF11,RAIF13,-1.0,-0.5,55,0.5631249692524646
D0057,stimulus_c75,lpfc,RAIF11,RAIF14,-1.0,-0.5,55,0.5780673066527932
D0057,stimulus_c75,lpfc,RAIF11,RPI14,-1.0,-0.5,55,0.14670681467525348
D0057,stimulus_c75,lpfc,RAIF11,RAMF10,-1.0,-0.5,55,0.11481809482791226
D0057,stimulus_c75,lpfc,RAIF11,RAMF11,-1.0,-0.5,55,0.10135976231981941
D0057,stimulus_c75,lpfc,RAIF11,RAMF12,-1.0,-0.5,55,0.1226297773105586
D0057,stimulus_c75,lpfc,RAIF11,RAMF13,-1.0,-0.5,55,0.20637268776694778
D0057,stimulus_c75,lpfc,RAIF11,RAMF14,-1.0,-0.5,55,0.24871995759661977
D0057,stimulus_c75,lpfc,RAIF11,RAI15,-1.0,-0.5,55,0.09657469224263979
D0057,stimulus_c75,lpfc,RAIF11,RAI16,-1.0,-0.5,55,0.15147363057630106
D0057,stimulus_c75,lpfc,RAIF11,RPI15,-1.0,-0.5,55,0.15693002657947516
D0057,stimulus_c75,lpfc,RAIF11,RAI6,-1.0,-0.5,55,0.2013932317357985
D0057,stimulus_c75,lpfc,RAIF11,RAI12,-1.0,-0.5,55,0.19036947419187175
D0057,stimulus_c75,lpfc,RAIF11,RAI13,-1.0,-0.5,55,0.12535606660809942
D0057,stimulus_c75,lpfc,RAIF11,RAI14,-1.0,-0.5,55,0.18720776775811662
D0057,stimulus_c75,lpfc,RAIF12,RAIF13,-1.0,-0.5,55,0.791595362084664
D0057,stimulus_c75,lpfc,RAIF12,RAIF14,-1.0,-0.5,55,0.8079890194305507
D0057,stimulus_c75,lpfc,RAIF12,RPI14,-1.0,-0.5,55,0.13047756123401805
D0057,stimulus_c75,lpfc,RAIF12,RAMF10,-1.0,-0.5,55,0.15309995559947814
D0057,stimulus_c75,lpfc,RAIF12,RAMF11,-1.0,-0.5,55,0.10954880088427979
D0057,stimulus_c75,lpfc,RAIF12,RAMF12,-1.0,-0.5,55,0.14735302230087977
D0057,stimulus_c75,lpfc,RAIF12,RAMF13,-1.0,-0.5,55,0.2133697206308542
D0057,stimulus_c75,lpfc,RAIF12,RAMF14,-1.0,-0.5,55,0.3302836094133595
D0057,stimulus_c75,lpfc,RAIF12,RAI15,-1.0,-0.5,55,0.15407961989895183
D0057,stimulus_c75,lpfc,RAIF12,RAI16,-1.0,-0.5,55,0.1727940966220739
D0057,stimulus_c75,lpfc,RAIF12,RPI15,-1.0,-0.5,55,0.2444354214551046
D0057,stimulus_c75,lpfc,RAIF12,RAI6,-1.0,-0.5,55,0.2964230500615562
D0057,stimulus_c75,lpfc,RAIF12,RAI12,-1.0,-0.5,55,0.12184454953843128
D0057,stimulus_c75,lpfc,RAIF12,RAI13,-1.0,-0.5,55,0.15442029417304934
D0057,stimulus_c75,lpfc,RAIF12,RAI14,-1.0,-0.5,55,0.1965212680396179
D0057,stimulus_c75,lpfc,RAIF13,RAIF14,-1.0,-0.5,55,0.9196294008361948
D0057,stimulus_c75,lpfc,RAIF13,RPI14,-1.0,-0.5,55,0.1672090835221397
D0057,stimulus_c75,lpfc,RAIF13,RAMF10,-1.0,-0.5,55,0.15919679633656614
D0057,stimulus_c75,lpfc,RAIF13,RAMF11,-1.0,-0.5,55,0.13921358465204758
D0057,stimulus_c75,lpfc,RAIF13,RAMF12,-1.0,-0.5,55,0.15397069914761002
D0057,stimulus_c75,lpfc,RAIF13,RAMF13,-1.0,-0.5,55,0.229789368313395
D0057,stimulus_c75,lpfc,RAIF13,RAMF14,-1.0,-0.5,55,0.49547672454490493
D0057,stimulus_c75,lpfc,RAIF13,RAI15,-1.0,-0.5,55,0.18429446575727063
D0057,stimulus_c75,lpfc,RAIF13,RAI16,-1.0,-0.5,55,0.1738099421271766
D0057,stimulus_c75,lpfc,RAIF13,RPI15,-1.0,-0.5,55,0.31597318059679663
D0057,stimulus_c75,lpfc,RAIF13,RAI6,-1.0,-0.5,55,0.26902694602153876
D0057,stimulus_c75,lpfc,RAIF13,RAI12,-1.0,-0.5,55,0.17709684869447898
D0057,stimulus_c75,lpfc,RAIF13,RAI13,-1.0,-0.5,55,0.16179266467788062
D0057,stimulus_c75,lpfc,RAIF13,RAI14,-1.0,-0.5,55,0.16676406014115727
D0057,stimulus_c75,lpfc,RAIF14,RPI14,-1.0,-0.5,55,0.18300086524831083
D0057,stimulus_c75,lpfc,RAIF14,RAMF10,-1.0,-0.5,55,0.15851817830983592
D0057,stimulus_c75,lpfc,RAIF14,RAMF11,-1.0,-0.5,55,0.1496316559318424
D0057,stimulus_c75,lpfc,RAIF14,RAMF12,-1.0,-0.5,55,0.1866630140538383
D0057,stimulus_c75,lpfc,RAIF14,RAMF13,-1.0,-0.5,55,0.21386475554320294
D0057,stimulus_c75,lpfc,RAIF14,RAMF14,-1.0,-0.5,55,0.5077656192998327
D0057,stimulus_c75,lpfc,RAIF14,RAI15,-1.0,-0.5,55,0.17948768660697023
D0057,stimulus_c75,lpfc,RAIF14,RAI16,-1.0,-0.5,55,0.1478773802966953
D0057,stimulus_c75,lpfc,RAIF14,RPI15,-1.0,-0.5,55,0.3156453079014225
D0057,stimulus_c75,lpfc,RAIF14,RAI6,-1.0,-0.5,55,0.2753592116957542
