subject,condition,part,ch1,ch2,window_start,window_end,n_epochs_in_window,coh_mean
D0103,stimulus_i,lpfc,LFAM7-LFAM8,LFAM8-LFAM9,-1.0,-0.5,159,0.2166328917866692
D0103,stimulus_i,lpfc,LFAM7-LFAM8,LFAM9-LFAM10,-1.0,-0.5,159,0.21595799996180406
D0103,stimulus_i,lpfc,LFAM7-LFAM8,LFAM14-LFAM15,-1.0,-0.5,159,
D0103,stimulus_i,lpfc,LFAM7-LFAM8,LAI3-LAI4,-1.0,-0.5,159,0.12138193877714999
D0103,stimulus_i,lpfc,LFAM7-LFAM8,LAI4-LAI5,-1.0,-0.5,159,0.09456672891386614
D0103,stimulus_i,lpfc,LFAM7-LFAM8,LAI6-LAI7,-1.0,-0.5,159,0.06956742142480224
D0103,stimulus_i,lpfc,LFAM7-LFAM8,LAI7-LAI8,-1.0,-0.5,159,0.13729838571047626
D0103,stimulus_i,lpfc,LFAM7-LFAM8,LAI8-LAI12,-1.0,-0.5,159,0.22491183917951413
D0103,stimulus_i,lpfc,LFAM7-LFAM8,LAI12-LAI13,-1.0,-0.5,159,0.06637978117220172
D0103,stimulus_i,lpfc,LFAM7-LFAM8,LAI13-LAI14,-1.0,-0.5,159,0.08169984863776944
D0103,stimulus_i,lpfc,LFAM7-LFAM8,LAI14-LAI15,-1.0,-0.5,159,0.06805086110779492
D0103,stimulus_i,lpfc,LFAM7-LFAM8,LAI17-LAI18,-1.0,-0.5,159,0.11434072768534494
D0103,stimulus_i,lpfc,LFAM7-LFAM8,LFO14-LFO15,-1.0,-0.5,159,0.1160479578628377
D0103,stimulus_i,lpfc,LFAM7-LFAM8,LFAI3-LFAI4,-1.0,-0.5,159,0.3039144502147575
D0103,stimulus_i,lpfc,LFAM7-LFAM8,LFAI4-LFAI5,-1.0,-0.5,159,0.11512557629008854
D0103,stimulus_i,lpfc,LFAM8-LFAM9,LFAM9-LFAM10,-1.0,-0.5,159,0.2788820792530725
D0103,stimulus_i,lpfc,LFAM8-LFAM9,LFAM14-LFAM15,-1.0,-0.5,159,
D0103,stimulus_i,lpfc,LFAM8-LFAM9,LAI3-LAI4,-1.0,-0.5,159,0.1441303005149045
D0103,stimulus_i,lpfc,LFAM8-LFAM9,LAI4-LAI5,-1.0,-0.5,159,0.11190920299785027
D0103,stimulus_i,lpfc,LFAM8-LFAM9,LAI6-LAI7,-1.0,-0.5,159,0.09223735205502623
D0103,stimulus_i,lpfc,LFAM8-LFAM9,LAI7-LAI8,-1.0,-0.5,159,0.07652829816419969
D0103,stimulus_i,lpfc,LFAM8-LFAM9,LAI8-LAI12,-1.0,-0.5,159,0.2080550416084715
D0103,stimulus_i,lpfc,LFAM8-LFAM9,LAI12-LAI13,-1.0,-0.5,159,0.20184306491828458
D0103,stimulus_i,lpfc,LFAM8-LFAM9,LAI13-LAI14,-1.0,-0.5,159,0.24882609053266336
D0103,stimulus_i,lpfc,LFAM8-LFAM9,LAI14-LAI15,-1.0,-0.5,159,0.2257818549649368
D0103,stimulus_i,lpfc,LFAM8-LFAM9,LAI17-LAI18,-1.0,-0.5,159,0.04183324647909934
D0103,stimulus_i,lpfc,LFAM8-LFAM9,LFO14-LFO15,-1.0,-0.5,159,0.11408330432158677
D0103,stimulus_i,lpfc,LFAM8-LFAM9,LFAI3-LFAI4,-1.0,-0.5,159,0.39392296480273287
D0103,stimulus_i,lpfc,LFAM8-LFAM9,LFAI4-LFAI5,-1.0,-0.5,159,0.12987831519905918
