subject,condition,part,ch1,ch2,window_start,window_end,n_epochs_in_window,coh_mean
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFO12-LFO13,-1.0,-0.5,111,0.17409020725809143
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFO13-LFO14,-1.0,-0.5,111,0.14725101429936943
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFO14-LFO15,-1.0,-0.5,111,0.22302272092973488
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFO15-LFO16,-1.0,-0.5,111,0.2343452908936731
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFAM6-LFAM8,-1.0,-0.5,111,0.2268842044925394
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFAM8-LFAM9,-1.0,-0.5,111,0.2539466628188205
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFAM9-LFAM10,-1.0,-0.5,111,0.1846135506260082
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFAM10-LFAM11,-1.0,-0.5,111,0.21124260434703465
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFAM12-LFAM13,-1.0,-0.5,111,0.2293223356192781
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFAM13-LFAM14,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFPM9-LFPM10,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFPM10-LFPM11,-1.0,-0.5,111,0.18971992492413292
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFPM11-LFPM12,-1.0,-0.5,111,0.2079286046480349
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFPM12-LFPM13,-1.0,-0.5,111,0.12996105057011176
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LPAS1-LPAS2,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFAI2-LFAI3,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFAI3-LFAI4,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFAI4-LFAI5,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFAI5-LFAI6,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFAI8-LFAI9,-1.0,-0.5,111,0.16344361725997392
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFAI9-LFAI10,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFPI9-LFPI10,-1.0,-0.5,111,0.20270779266976058
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LFPI10-LFPI11,-1.0,-0.5,111,0.17676169977630987
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LPAI8-LPAI9,-1.0,-0.5,111,0.1873639125391906
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LPAI9-LPAI10,-1.0,-0.5,111,0.22044362310000498
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LPAI10-LPAI11,-1.0,-0.5,111,0.1370920822553002
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LIA3-LIA4,-1.0,-0.5,111,0.18728375869645947
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LIA4-LIA5,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LIA5-LIA6,-1.0,-0.5,111,0.22990212995878637
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LIA10-LIA11,-1.0,-0.5,111,0.18738528053235634
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LIA11-LIA12,-1.0,-0.5,111,0.21130159480648117
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LIA12-LIA13,-1.0,-0.5,111,0.24929740767523734
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LIA13-LIA14,-1.0,-0.5,111,0.28168356045618315
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LIA14-LIA15,-1.0,-0.5,111,0.23821377584544742
D0094,stimulus_blockA,lpfc,LFO10-LFO12,LIA15-LIA16,-1.0,-0.5,111,0.2351312373491891
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFO13-LFO14,-1.0,-0.5,111,0.21654963649689607
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFO14-LFO15,-1.0,-0.5,111,0.7095249826899287
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFO15-LFO16,-1.0,-0.5,111,0.6847369608029618
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFAM6-LFAM8,-1.0,-0.5,111,0.3126189174520344
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFAM8-LFAM9,-1.0,-0.5,111,0.1943723340436659
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFAM9-LFAM10,-1.0,-0.5,111,0.11230108859436363
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFAM10-LFAM11,-1.0,-0.5,111,0.12813180717309977
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFAM12-LFAM13,-1.0,-0.5,111,0.2055558381306549
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFAM13-LFAM14,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFPM9-LFPM10,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFPM10-LFPM11,-1.0,-0.5,111,0.24544003501859862
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFPM11-LFPM12,-1.0,-0.5,111,0.15944989976731003
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFPM12-LFPM13,-1.0,-0.5,111,0.13173917507209293
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LPAS1-LPAS2,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFAI2-LFAI3,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFAI3-LFAI4,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFAI4-LFAI5,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFAI5-LFAI6,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFAI8-LFAI9,-1.0,-0.5,111,0.15230940243142688
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFAI9-LFAI10,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFPI9-LFPI10,-1.0,-0.5,111,0.10980913833713148
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LFPI10-LFPI11,-1.0,-0.5,111,0.0871069933799759
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LPAI8-LPAI9,-1.0,-0.5,111,0.09768419112389523
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LPAI9-LPAI10,-1.0,-0.5,111,0.13593186082361897
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LPAI10-LPAI11,-1.0,-0.5,111,0.1012353533742586
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LIA3-LIA4,-1.0,-0.5,111,0.13208785562631026
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LIA4-LIA5,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LIA5-LIA6,-1.0,-0.5,111,0.12719736075574253
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LIA10-LIA11,-1.0,-0.5,111,0.23715174511599685
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LIA11-LIA12,-1.0,-0.5,111,0.4683548713280242
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LIA12-LIA13,-1.0,-0.5,111,0.4844492630681208
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LIA13-LIA14,-1.0,-0.5,111,0.4891358346081106
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LIA14-LIA15,-1.0,-0.5,111,0.45099851779243805
D0094,stimulus_blockA,lpfc,LFO12-LFO13,LIA15-LIA16,-1.0,-0.5,111,0.25162018112445195
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LFO14-LFO15,-1.0,-0.5,111,0.13425626012074518
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LFO15-LFO16,-1.0,-0.5,111,0.1390534070034967
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LFAM6-LFAM8,-1.0,-0.5,111,0.10804752576257737
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LFAM8-LFAM9,-1.0,-0.5,111,0.144935296273769
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LFAM9-LFAM10,-1.0,-0.5,111,0.1651968144296772
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LFAM10-LFAM11,-1.0,-0.5,111,0.17007848127187067
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LFAM12-LFAM13,-1.0,-0.5,111,0.24941214917918908
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LFAM13-LFAM14,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LFPM9-LFPM10,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LFPM10-LFPM11,-1.0,-0.5,111,0.26215501133339253
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LFPM11-LFPM12,-1.0,-0.5,111,0.23312144393588155
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LFPM12-LFPM13,-1.0,-0.5,111,0.11160972215206584
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LPAS1-LPAS2,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LFAI2-LFAI3,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LFAI3-LFAI4,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LFAI4-LFAI5,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LFAI5-LFAI6,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LFAI8-LFAI9,-1.0,-0.5,111,0.11456201461773047
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LFAI9-LFAI10,-1.0,-0.5,111,
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LFPI9-LFPI10,-1.0,-0.5,111,0.2112192543502291
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LFPI10-LFPI11,-1.0,-0.5,111,0.20699702119150157
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LPAI8-LPAI9,-1.0,-0.5,111,0.2105595483264507
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LPAI9-LPAI10,-1.0,-0.5,111,0.16427633239683556
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LPAI10-LPAI11,-1.0,-0.5,111,0.15901933731904216
D0094,stimulus_blockA,lpfc,LFO13-LFO14,LIA3-LIA4,-1.0,-0.5,111,0.11244027087951716
