subject,part,condition,window_start,window_end,ch1,ch2,n_epochs,sig_freqs
D0103,lpfc,stimulus_i,-1.0,-0.5,LFAM7-LFAM8,LFAM8-LFAM9,159,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,stimulus_i,-1.0,-0.5,LFAM7-LFAM8,LFAM9-LFAM10,159,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,stimulus_i,-1.0,-0.5,LFAM7-LFAM8,LAI3-LAI4,159,"5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58"
D0103,lpfc,stimulus_i,-1.0,-0.5,LFAM7-LFAM8,LAI4-LAI5,159,"7.79,8.00"
D0103,lpfc,stimulus_i,-1.0,-0.5,LFAM7-LFAM8,LAI7-LAI8,159,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79"
D0103,lpfc,stimulus_i,-1.0,-0.5,LFAM7-LFAM8,LAI8-LAI12,159,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,stimulus_i,-1.0,-0.5,LFAM7-LFAM8,LAI12-LAI13,159,"3.00,3.21,3.42,3.62"
D0103,lpfc,stimulus_i,-1.0,-0.5,LFAM7-LFAM8,LAI13-LAI14,159,"7.79,8.00"
D0103,lpfc,stimulus_i,-1.0,-0.5,LFAM7-LFAM8,LAI17-LAI18,159,"4.46,4.67"
D0103,lpfc,stimulus_i,-1.0,-0.5,LFAM7-LFAM8,LFO14-LFO15,159,"3.00,3.21,3.42,3.62,3.83,4.04"
D0103,lpfc,stimulus_i,-1.0,-0.5,LFAM7-LFAM8,LFAI3-LFAI4,159,"3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,stimulus_i,-1.0,-0.5,LFAM7-LFAM8,LFAI4-LFAI5,159,"6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,stimulus_i,-1.0,-0.5,LFAM8-LFAM9,LFAM9-LFAM10,159,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0103,lpfc,stimulus_i,-1.0,-0.5,LFAM8-LFAM9,LAI3-LAI4,159,"3.00,3.21,3.42,3.62,3.83,4.04,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79"
D0103,lpfc,stimulus_i,-1.0,-0.5,LFAM8-LFAM9,LAI4-LAI5,159,"3.00,3.21,3.42,3.62,3.83,4.04"
