subject,part,condition,window_start,window_end,ch1,ch2,n_epochs,sig_freqs
D0071,lpfc,stimulus_blockC,-1.0,-0.5,RIA4-RIA5,RIA5-RIA6,111,"3.00,3.21,3.42,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_blockC,-1.0,-0.5,RIA4-RIA5,RIA10-RIA11,111,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_blockC,-1.0,-0.5,RIA4-RIA5,RIA11-RIA12,111,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38"
D0071,lpfc,stimulus_blockC,-1.0,-0.5,RIA4-RIA5,RIA12-RIA13,111,"3.62,5.50,5.71,5.92,6.12,6.33,6.54,6.75"
D0071,lpfc,stimulus_blockC,-1.0,-0.5,RIA4-RIA5,RIP13-RIP14,111,"6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_blockC,-1.0,-0.5,RIA5-RIA6,RIA10-RIA11,111,"4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33"
D0071,lpfc,stimulus_blockC,-1.0,-0.5,RIA5-RIA6,RIA12-RIA13,111,5.29
D0071,lpfc,stimulus_blockC,-1.0,-0.5,RIA5-RIA6,RIP5-RIP6,111,"3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08"
D0071,lpfc,stimulus_blockC,-1.0,-0.5,RIA5-RIA6,RIP13-RIP14,111,"4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33"
D0071,lpfc,stimulus_blockC,-1.0,-0.5,RIA10-RIA11,RIA11-RIA12,111,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_blockC,-1.0,-0.5,RIA10-RIA11,RIA12-RIA13,111,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_blockC,-1.0,-0.5,RIA10-RIA11,RIP13-RIP14,111,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_blockC,-1.0,-0.5,RIA11-RIA12,RIA12-RIA13,111,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_blockC,-1.0,-0.5,RIA11-RIA12,RIP5-RIP6,111,"5.08,5.29,5.50,5.71"
D0071,lpfc,stimulus_blockC,-1.0,-0.5,RIA11-RIA12,RIP13-RIP14,111,"4.04,4.25,5.50,5.71,5.92,6.12"
D0071,lpfc,stimulus_blockC,-1.0,-0.5,RIA12-RIA13,RIP13-RIP14,111,"4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54"
D0071,lpfc,stimulus_blockC,0.5,1.0,RIA4-RIA5,RIA5-RIA6,111,"3.00,3.21,3.42,3.62,3.83,4.04,4.25,4.46,4.67,4.88,5.08,5.29,5.50,5.71,5.92,6.12,6.33,6.54,6.75,6.96,7.17,7.38,7.58,7.79,8.00"
D0071,lpfc,stimulus_blockC,0.5,1.0,RIA4-RIA5,RIA10-RIA11,111,"3.00,3.21,3.42,5.08,5.29,5.50,5.71,5.92,6.12,6.33"
