subject,condition,part,ch1,ch2,window_start,window_end,n_epochs_in_window,coh_mean
D0107A,stimulus_c25,lpfc,RFAM10,RFAM11,-1.0,-0.5,162,0.7993279778103258
D0107A,stimulus_c25,lpfc,RFAM10,RFAM12,-1.0,-0.5,162,0.49166818372850335
D0107A,stimulus_c25,lpfc,RFAM10,RFMM9,-1.0,-0.5,162,0.5318226622304237
D0107A,stimulus_c25,lpfc,RFAM10,RFMM11,-1.0,-0.5,162,0.48859057399452693
D0107A,stimulus_c25,lpfc,RFAM10,RFMM12,-1.0,-0.5,162,0.5152059559343622
D0107A,stimulus_c25,lpfc,RFAM10,RFMM13,-1.0,-0.5,162,0.46385775593731177
D0107A,stimulus_c25,lpfc,RFAM10,RFMM14,-1.0,-0.5,162,0.48217753573123856
D0107A,stimulus_c25,lpfc,RFAM10,RFMM15,-1.0,-0.5,162,0.4937155678279732
D0107A,stimulus_c25,lpfc,RFAM10,RFOA16,-1.0,-0.5,162,0.48922031335790833
D0107A,stimulus_c25,lpfc,RFAM10,RFOA17,-1.0,-0.5,162,0.4973625957909135
D0107A,stimulus_c25,lpfc,RFAM10,RFOA18,-1.0,-0.5,162,0.5002905441035049
D0107A,stimulus_c25,lpfc,RFAM10,RFAI3,-1.0,-0.5,162,0.4179940557268672
D0107A,stimulus_c25,lpfc,RFAM10,RIA5,-1.0,-0.5,162,0.5338978205231203
D0107A,stimulus_c25,lpfc,RFAM10,RIA6,-1.0,-0.5,162,0.5032873564233712
D0107A,stimulus_c25,lpfc,RFAM10,RFAM7,-1.0,-0.5,162,0.5059117846846267
D0107A,stimulus_c25,lpfc,RFAM10,RFAM9,-1.0,-0.5,162,0.800663205756152
D0107A,stimulus_c25,lpfc,RFAM10,RFMM8,-1.0,-0.5,162,0.4590786039955054
D0107A,stimulus_c25,lpfc,RFAM10,RIA12,-1.0,-0.5,162,0.4904822057866902
D0107A,stimulus_c25,lpfc,RFAM10,RIA14,-1.0,-0.5,162,0.48496398383825506
D0107A,stimulus_c25,lpfc,RFAM10,RIA15,-1.0,-0.5,162,0.49942103078693934
D0107A,stimulus_c25,lpfc,RFAM10,RIA16,-1.0,-0.5,162,0.5070579216784583
D0107A,stimulus_c25,lpfc,RFAM10,RIA17,-1.0,-0.5,162,0.5055860942026779
