subject,condition,part,ch1,ch2,window_start,window_end,n_epochs_in_window,coh_mean
D0071,stimulus_ci25,lpfc,RIA5,RFO14,-1.0,-0.5,209,0.503160035280428
D0071,stimulus_ci25,lpfc,RIA5,RFO16,-1.0,-0.5,209,0.42791658354716045
D0071,stimulus_ci25,lpfc,RIA5,RIP14,-1.0,-0.5,209,0.44585391650397704
D0071,stimulus_ci25,lpfc,RIA5,RIP16,-1.0,-0.5,209,0.421073786798438
D0071,stimulus_ci25,lpfc,RIA5,RIA4,-1.0,-0.5,209,0.48143848574840997
D0071,stimulus_ci25,lpfc,RIA5,RIP6,-1.0,-0.5,209,0.47762268033281896
D0071,stimulus_ci25,lpfc,RIA5,RIA11,-1.0,-0.5,209,0.5952743472715227
D0071,stimulus_ci25,lpfc,RIA5,RIA12,-1.0,-0.5,209,0.42184581618577927
D0071,stimulus_ci25,lpfc,RIA5,RIA13,-1.0,-0.5,209,0.4667409540929561
D0071,stimulus_ci25,lpfc,RIA5,RIA16,-1.0,-0.5,209,0.42478232101646873
D0071,stimulus_ci25,lpfc,RFO14,RFO16,-1.0,-0.5,209,0.7021383407947699
D0071,stimulus_ci25,lpfc,RFO14,RIP14,-1.0,-0.5,209,0.39795436985643556
D0071,stimulus_ci25,lpfc,RFO14,RIP16,-1.0,-0.5,209,0.5429052345491898
D0071,stimulus_ci25,lpfc,RFO14,RIA4,-1.0,-0.5,209,0.4284903033659195
D0071,stimulus_ci25,lpfc,RFO14,RIP6,-1.0,-0.5,209,0.4113042117348542
D0071,stimulus_ci25,lpfc,RFO14,RIA11,-1.0,-0.5,209,0.5441820443677993
D0071,stimulus_ci25,lpfc,RFO14,RIA12,-1.0,-0.5,209,0.4674221435733158
D0071,stimulus_ci25,lpfc,RFO14,RIA13,-1.0,-0.5,209,0.49046241683027014
D0071,stimulus_ci25,lpfc,RFO14,RIA16,-1.0,-0.5,209,0.5301833699602037
D0071,stimulus_ci25,lpfc,RFO16,RIP14,-1.0,-0.5,209,0.38248763332043706
D0071,stimulus_ci25,lpfc,RFO16,RIP16,-1.0,-0.5,209,0.6151178093110949
D0071,stimulus_ci25,lpfc,RFO16,RIA4,-1.0,-0.5,209,0.435981857382319
D0071,stimulus_ci25,lpfc,RFO16,RIP6,-1.0,-0.5,209,0.4134552285424298
D0071,stimulus_ci25,lpfc,RFO16,RIA11,-1.0,-0.5,209,0.4759134884831036
D0071,stimulus_ci25,lpfc,RFO16,RIA12,-1.0,-0.5,209,0.4977768879310326
D0071,stimulus_ci25,lpfc,RFO16,RIA13,-1.0,-0.5,209,0.4707757544635445
D0071,stimulus_ci25,lpfc,RFO16,RIA16,-1.0,-0.5,209,0.6152731850637626
D0071,stimulus_ci25,lpfc,RIP14,RIP16,-1.0,-0.5,209,0.3875127850220092
D0071,stimulus_ci25,lpfc,RIP14,RIA4,-1.0,-0.5,209,0.3982424201803701
D0071,stimulus_ci25,lpfc,RIP14,RIP6,-1.0,-0.5,209,0.409005184796399
D0071,stimulus_ci25,lpfc,RIP14,RIA11,-1.0,-0.5,209,0.48553428066203647
D0071,stimulus_ci25,lpfc,RIP14,RIA12,-1.0,-0.5,209,0.3998542505312704
D0071,stimulus_ci25,lpfc,RIP14,RIA13,-1.0,-0.5,209,0.4656937864361646
D0071,stimulus_ci25,lpfc,RIP14,RIA16,-1.0,-0.5,209,0.39421855761889163
D0071,stimulus_ci25,lpfc,RIP16,RIA4,-1.0,-0.5,209,0.444162711680086
D0071,stimulus_ci25,lpfc,RIP16,RIP6,-1.0,-0.5,209,0.4156282695262183
D0071,stimulus_ci25,lpfc,RIP16,RIA11,-1.0,-0.5,209,0.4712226320086659
D0071,stimulus_ci25,lpfc,RIP16,RIA12,-1.0,-0.5,209,0.5390321124460326
D0071,stimulus_ci25,lpfc,RIP16,RIA13,-1.0,-0.5,209,0.465396312865503
D0071,stimulus_ci25,lpfc,RIP16,RIA16,-1.0,-0.5,209,0.6962138315419261
D0071,stimulus_ci25,lpfc,RIA4,RIP6,-1.0,-0.5,209,0.43122334531158507
D0071,stimulus_ci25,lpfc,RIA4,RIA11,-1.0,-0.5,209,0.445245995886182
D0071,stimulus_ci25,lpfc,RIA4,RIA12,-1.0,-0.5,209,0.42968265027269764
D0071,stimulus_ci25,lpfc,RIA4,RIA13,-1.0,-0.5,209,0.43667308758134016
D0071,stimulus_ci25,lpfc,RIA4,RIA16,-1.0,-0.5,209,0.44772711636243223
D0071,stimulus_ci25,lpfc,RIP6,RIA11,-1.0,-0.5,209,0.43736996251317567
D0071,stimulus_ci25,lpfc,RIP6,RIA12,-1.0,-0.5,209,0.3872056308739456
D0071,stimulus_ci25,lpfc,RIP6,RIA13,-1.0,-0.5,209,0.423145465186595
D0071,stimulus_ci25,lpfc,RIP6,RIA16,-1.0,-0.5,209,0.41128853509400054
D0071,stimulus_ci25,lpfc,RIA11,RIA12,-1.0,-0.5,209,0.5649875974899854
D0071,stimulus_ci25,lpfc,RIA11,RIA13,-1.0,-0.5,209,0.4654760207483583
D0071,stimulus_ci25,lpfc,RIA11,RIA16,-1.0,-0.5,209,0.45169089336994644
D0071,stimulus_ci25,lpfc,RIA12,RIA13,-1.0,-0.5,209,0.5169936258062616
D0071,stimulus_ci25,lpfc,RIA12,RIA16,-1.0,-0.5,209,0.5126842954548777
D0071,stimulus_ci25,lpfc,RIA13,RIA16,-1.0,-0.5,209,0.5308873301238294
D0071,stimulus_ci25,lpfc,RIA5,RFO14,-0.5,0.0,209,0.46913153991946754
D0071,stimulus_ci25,lpfc,RIA5,RFO16,-0.5,0.0,209,0.4169831400477099
D0071,stimulus_ci25,lpfc,RIA5,RIP14,-0.5,0.0,209,0.4563020491487668
D0071,stimulus_ci25,lpfc,RIA5,RIP16,-0.5,0.0,209,0.3965073226360579
D0071,stimulus_ci25,lpfc,RIA5,RIA4,-0.5,0.0,209,0.47121890182401266
D0071,stimulus_ci25,lpfc,RIA5,RIP6,-0.5,0.0,209,0.45995815808356494
