subject,condition,part,ch1,ch2,window_start,window_end,n_epochs_in_window,coh_mean
D0116,stimulus_blockC,lpfc,LFOA13-LFOA14,LFOA14-LFOA17,-1.0,-0.5,111,
D0116,stimulus_blockC,lpfc,LFOA13-LFOA14,LFOA17-LFOA18,-1.0,-0.5,111,
D0116,stimulus_blockC,lpfc,LFOA13-LFOA14,LFOP14-LFOP15,-1.0,-0.5,111,
D0116,stimulus_blockC,lpfc,LFOA13-LFOA14,LFAM9-LFAM10,-1.0,-0.5,111,
D0116,stimulus_blockC,lpfc,LFOA13-LFOA14,LFAM10-LFAM11,-1.0,-0.5,111,
D0116,stimulus_blockC,lpfc,LFOA13-LFOA14,LFAM11-LFAM12,-1.0,-0.5,111,
D0116,stimulus_blockC,lpfc,LFOA13-LFOA14,LFMM13-LFMM14,-1.0,-0.5,111,
D0116,stimulus_blockC,lpfc,LFOA13-LFOA14,LAI6-LAI7,-1.0,-0.5,111,
D0116,stimulus_blockC,lpfc,LFOA13-LFOA14,LAI7-LAI8,-1.0,-0.5,111,
D0116,stimulus_blockC,lpfc,LFOA13-LFOA14,LAI8-LAI9,-1.0,-0.5,111,
D0116,stimulus_blockC,lpfc,LFOA13-LFOA14,LAI9-LAI12,-1.0,-0.5,111,
D0116,stimulus_blockC,lpfc,LFOA13-LFOA14,LAI12-LAI13,-1.0,-0.5,111,
D0116,stimulus_blockC,lpfc,LFOA13-LFOA14,LAI15-LAI16,-1.0,-0.5,111,
D0116,stimulus_blockC,lpfc,LFOA13-LFOA14,LFMI2-LFMI3,-1.0,-0.5,111,
D0116,stimulus_blockC,lpfc,LFOA13-LFOA14,LFMI3-LFMI4,-1.0,-0.5,111,
D0116,stimulus_blockC,lpfc,LFOA13-LFOA14,LFMI4-LFMI5,-1.0,-0.5,111,
D0116,stimulus_blockC,lpfc,LFOA13-LFOA14,LFMI5-LFMI6,-1.0,-0.5,111,
D0116,stimulus_blockC,lpfc,LFOA13-LFOA14,LFMI6-LFMI7,-1.0,-0.5,111,
D0116,stimulus_blockC,lpfc,LFOA13-LFOA14,RFOA11-RFOA14,-1.0,-0.5,111,
