subject,event,ch1,ch2,coh_mean
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RFAM11,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RFAM12,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RFMM9,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RFMM11,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RFMM12,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RFMM13,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RFMM14,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RFMM15,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RFOA16,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RFOA17,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RFOA18,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RFAI3,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RIA5,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RIA6,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RFAM7,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RFAM9,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RFMM8,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RIA12,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RIA14,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RIA15,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RIA16,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RIA17,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM10,RIA18,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RFAM12,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RFMM9,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RFMM11,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RFMM12,0.5217436023937896
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RFMM13,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RFMM14,0.4981897981084007
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RFMM15,0.5040339157111463
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RFOA16,0.4980858147132662
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RFOA17,0.5014256601303934
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RFOA18,0.5066406083455655
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RFAI3,0.4465785537417312
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RIA5,0.5115658097423387
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RIA6,0.5177182524969155
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RFAM7,0.5283194844020216
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RFAM9,0.636231591457766
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RFMM8,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RIA12,0.507291977664406
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RIA14,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RIA15,0.5084614221514631
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RIA16,0.5082257403939178
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RIA17,0.5064945205044821
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM11,RIA18,0.4947019880383541
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RFMM9,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RFMM11,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RFMM12,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RFMM13,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RFMM14,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RFMM15,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RFOA16,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RFOA17,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RFOA18,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RFAI3,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RIA5,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RIA6,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RFAM7,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RFAM9,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RFMM8,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RIA12,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RIA14,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RIA15,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RIA16,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RIA17,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAM12,RIA18,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM9,RFMM11,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM9,RFMM12,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM9,RFMM13,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM9,RFMM14,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM9,RFMM15,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM9,RFOA16,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM9,RFOA17,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM9,RFOA18,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM9,RFAI3,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM9,RIA5,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM9,RIA6,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM9,RFAM7,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM9,RFAM9,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM9,RFMM8,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM9,RIA12,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM9,RIA14,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM9,RIA15,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM9,RIA16,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM9,RIA17,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM9,RIA18,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM11,RFMM12,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM11,RFMM13,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM11,RFMM14,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM11,RFMM15,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM11,RFOA16,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM11,RFOA17,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM11,RFOA18,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM11,RFAI3,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM11,RIA5,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM11,RIA6,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM11,RFAM7,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM11,RFAM9,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM11,RFMM8,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM11,RIA12,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM11,RIA14,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM11,RIA15,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM11,RIA16,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM11,RIA17,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM11,RIA18,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM12,RFMM13,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM12,RFMM14,0.5714425129149923
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM12,RFMM15,0.5716483497393928
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM12,RFOA16,0.5143316801121166
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM12,RFOA17,0.5217881175527426
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM12,RFOA18,0.5349512360718598
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM12,RFAI3,0.4640476156027343
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM12,RIA5,0.5035272088391025
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM12,RIA6,0.4973424149543116
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM12,RFAM7,0.5069017416284857
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM12,RFAM9,0.4954240900620176
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM12,RFMM8,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM12,RIA12,0.5497267791450894
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM12,RIA14,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM12,RIA15,0.5216574405479825
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM12,RIA16,0.5213967782429321
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM12,RIA17,0.5245518577156824
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM12,RIA18,0.5321844869138685
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM13,RFMM14,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM13,RFMM15,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM13,RFOA16,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM13,RFOA17,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM13,RFOA18,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM13,RFAI3,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM13,RIA5,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM13,RIA6,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM13,RFAM7,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM13,RFAM9,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM13,RFMM8,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM13,RIA12,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM13,RIA14,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM13,RIA15,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM13,RIA16,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM13,RIA17,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM13,RIA18,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM14,RFMM15,0.9772032140341524
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM14,RFOA16,0.7696015015917781
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM14,RFOA17,0.8054439070163228
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM14,RFOA18,0.8406639710736181
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM14,RFAI3,0.473678541577877
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM14,RIA5,0.5084899910119541
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM14,RIA6,0.5221892536379567
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM14,RFAM7,0.518057267962538
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM14,RFAM9,0.5008163184377855
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM14,RFMM8,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM14,RIA12,0.520043277305627
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM14,RIA14,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM14,RIA15,0.753876576914212
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM14,RIA16,0.787204669377044
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM14,RIA17,0.8111008135049661
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM14,RIA18,0.8333481997310528
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM15,RFOA16,0.7787868992141016
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM15,RFOA17,0.8247478097306501
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM15,RFOA18,0.8722324766716504
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM15,RFAI3,0.48287666907507965
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM15,RIA5,0.5117679821453285
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM15,RIA6,0.5259962899012209
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM15,RFAM7,0.5262915887031898
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM15,RFAM9,0.5065080336934435
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM15,RFMM8,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM15,RIA12,0.5217552587194922
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM15,RIA14,
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM15,RIA15,0.7563835349520422
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM15,RIA16,0.7817285124497241
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM15,RIA17,0.8095527140328219
D0107A,"stimulus_i_(-0.5, 0.0)",RFMM15,RIA18,0.8466835996874701
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA16,RFOA17,0.9865382954946184
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA16,RFOA18,0.9461083967919709
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA16,RFAI3,0.44712127005846164
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA16,RIA5,0.5128981926881867
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA16,RIA6,0.5126644046694612
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA16,RFAM7,0.5201415366143654
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA16,RFAM9,0.4964814469066345
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA16,RFMM8,
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA16,RIA12,0.5225907116734557
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA16,RIA14,
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA16,RIA15,0.8288127303387022
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA16,RIA16,0.8466949499943093
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA16,RIA17,0.8578020339757171
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA16,RIA18,0.8578587851373862
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA17,RFOA18,0.9831200652262915
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA17,RFAI3,0.4461650176267846
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA17,RIA5,0.5148572073555071
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA17,RIA6,0.514343594672581
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA17,RFAM7,0.5261772194347829
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA17,RFAM9,0.5004063093913398
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA17,RFMM8,
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA17,RIA12,0.5247317099375202
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA17,RIA14,
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA17,RIA15,0.838710646394265
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA17,RIA16,0.8586770792222201
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA17,RIA17,0.8763711033539012
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA17,RIA18,0.8899169514942176
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA18,RFAI3,0.44843131906148254
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA18,RIA5,0.5147381198156777
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA18,RIA6,0.5146442528474809
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA18,RFAM7,0.532518219078822
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA18,RFAM9,0.505097972046766
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA18,RFMM8,
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA18,RIA12,0.5288542396679349
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA18,RIA14,
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA18,RIA15,0.835089397687795
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA18,RIA16,0.8546711381675977
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA18,RIA17,0.8797677893820476
D0107A,"stimulus_i_(-0.5, 0.0)",RFOA18,RIA18,0.9069282697198007
D0107A,"stimulus_i_(-0.5, 0.0)",RFAI3,RIA5,0.4655120331307021
D0107A,"stimulus_i_(-0.5, 0.0)",RFAI3,RIA6,0.5736373572787112
D0107A,"stimulus_i_(-0.5, 0.0)",RFAI3,RFAM7,0.46382500310677854
D0107A,"stimulus_i_(-0.5, 0.0)",RFAI3,RFAM9,0.4596584702859516
D0107A,"stimulus_i_(-0.5, 0.0)",RFAI3,RFMM8,
D0107A,"stimulus_i_(-0.5, 0.0)",RFAI3,RIA12,0.42834588266637547
D0107A,"stimulus_i_(-0.5, 0.0)",RFAI3,RIA14,
